Datum	Zeit	Log.Rho.1	Log.Rho.2	Log.Rho.3	Log.Rho.4	Log.Rho.5	Log.Rho.6	Rho.1	Rho.2	Rho.3	Rho.4	Rho.5	Rho.6	Rho.Phase.1	Rho.Phase.2	Rho.Phase.3	Rho.Phase.4	Rho.Phase.5	Rho.Phase.6	Gamma	GGA..East.or.West.	GGA.Longitude_2	GGA.Longitude_1	GGA..North.or.South.	GGA.Latitude_2	GGA.Latitude_1	GGA.UTC.sec	GGA.Latitude	GGA.Antenna.Altitude.above.below.mean.sea.level..geoid.	GGA.Longitude	VTG.Speed..km.h.	VTG.Bearing	GGA.UTC.min	GGA.UTC.h	GAMMA.C	GAMMA.F	Gamma.OK	PS.OK	GPS.OK	Achse.1.U.FFT.Frq	Achse.1.U.PP	Achse.4.U.FFT.Frq	Achse.4.U.PP	Achse.5.U.FFT.Frq	Achse.5.U.PP	Achse.6.U.FFT.Frq	Achse.6.U.PP	Achse.0.U.FFT.Frq	Achse.0.U.P	Achse.0.U.PP	Achse.2.U.FFT.Frq	Achse.2.U.PP	Achse.0.I.FFT.Frq	Achse.3.U.FFT.Frq	Achse.3.U.PP	Achse.0.I.P	Achse.0.I.PP	Strecke.absolut	V	N	E	H	Kurs	Strecke.gesammt	X
31.01.2024	15:53:33.000	3.195867239	3.171579729	3.140519559	3.135826385	1.454887567	3.132994585	1569.882828003	1484.498383026	1382.036647642	1367.182165577	28.502802697	1358.296510464	1568.603754539	1484.459062011	1368.811319672	1357.710149432	28.441953907	1227.717463084	0.832334958	2755.261	18.847499847	13	722209856	20.964899063	52	12	52.349414984	36.340999603	13.314124997	7.239999771	21.899999619	24	14	2147566	901.958251953	0	1	1	190	4346.534868868	190	145.924100037	50	5.88297879	190	87.323790033	190	52.272144095	104.212469114	190	903.666073302	190	190	309.389848077	4.239380612	12.093783146	5035.444440988	7.239999771	52.349414984	13.314124997	36.340999603	21.899999619	4.406117737	NA
31.01.2024	15:53:34.000	3.154908484	3.079493322	3.066463826	3.042592487	1.214670865	3.008277482	1428.592887876	1200.862607734	1165.369978858	1103.043111807	16.393469035	1019.242400752	1426.037756778	1189.508978579	1160.948027722	1102.943906417	16.246812963	966.833692437	0.82975563	2755.261	18.848199844	13	722209856	20.965900421	52	13	52.349431674	36.36700058	13.314136664	7.46999979	23.899999619	24	14	2148408	786.772033691	0	1	1	190	6553.978118538	190	195.330393036	50	5.459785787	190	103.384262525	190	52.313152093	104.227847113	190	1575.037930908	190	190	476.527242454	5.787015306	15.217364741	5035.446463484	7.46999979	52.349431674	13.314136664	36.36700058	23.899999619	4.408140233	NA
31.01.2024	15:53:35.000	3.179951369	3.175918408	3.180769921	3.10545844	0.885556309	3.009011981	1513.391774104	1499.403112059	1516.24688332	1274.848097485	7.683450702	1020.967649918	1511.431238543	1488.292582032	1514.342964856	1274.21853029	7.143732537	992.727601363	0.828496613	2755.261	18.849000931	13	722209856	20.966999054	52	14	52.349449984	36.381000519	13.314150016	8.119999886	22.299999237	24	14	2149223	792.004760742	0	1	1	190	6141.841777673	190	226.345671794	50	4.777312563	190	119.102008289	190	52.317264814	104.231304182	190	1569.822524179	190	190	539.714130146	5.904734487	15.469492404	5035.448630598	8.119999886	52.349449984	13.314150016	36.381000519	22.299999237	4.410307347	NA
31.01.2024	15:53:36.000	3.107471534	2.802982981	2.993346316	3.030150769	1.536547593	3.081113363	1280.771142232	635.306035224	984.79609096	1071.891357129	34.399140622	1205.350529349	1261.070445055	633.468755575	971.961986975	1034.62115818	34.198872075	927.254571211	0.844235809	2755.261	18.849700928	13	722209856	20.968000412	52	15	52.349466674	36.430000305	13.314161682	7.21999979	23.600000381	24	14	2150095	1054.216308594	0	1	1	190	4184.946667251	190	136.059530739	50	5.319714863	190	77.855591646	190	52.29258849	104.223793997	187.5	907.376462661	190	190	303.587335562	3.975033997	11.646152237	5035.450767583	7.21999979	52.349466674	13.314161682	36.430000305	23.600000381	4.412444333	NA
31.01.2024	15:53:37.000	3.166983599	3.108168173	3.099853843	3.083797132	1.043191345	3.040521364	1468.870805362	1282.827239273	1258.501804354	1212.822184387	11.045651722	1097.795293159	1468.625166348	1276.893498639	1251.925064852	1210.10944502	10.845945016	1079.555798702	0.864055826	2755.261	18.850400925	13	722209856	20.968999863	52	16	52.349483331	36.38999939	13.314173349	6.760000229	24.200000763	24	14	2150945	911.330688477	0	1	1	190	7259.890869849	190	292.646902361	50	5.716085775	190	143.21506877	190	52.253666654	104.184097301	190	1606.077051525	190	190	633.803047764	7.686019402	19.146205136	5035.45269967	6.760000229	52.349483331	13.314173349	36.38999939	24.200000763	4.414376419	NA
31.01.2024	15:53:38.000	3.040852965	2.95256887	3.044790902	3.011456974	1.294144407	3.209852799	1098.633821789	896.538346654	1108.640914147	1026.731706145	19.685407375	1621.260491455	1097.907114681	882.968705516	1103.880006535	1021.321669935	19.402656414	905.389112063	0.828148581	2755.261	18.850999832	13	722209856	20.969900131	52	17	52.349498336	36.457000732	13.314183331	6.559999943	18.700000763	24	14	2151752	662.321960449	0	1	1	190	4239.142193743	190	127.190359067	50	5.900860184	190	80.373888038	190	52.303317327	104.225284113	190	781.089114016	190	190	286.620872415	5.040169063	13.645590165	5035.454549377	6.559999943	52.349498336	13.314183331	36.457000732	18.700000763	4.416226127	NA
31.01.2024	15:53:39.000	3.030524429	2.970434075	2.987727855	2.98013233	0.965802554	2.922722302	1072.813990914	934.187549487	972.13785558	955.283617526	9.242778686	836.993916849	1072.686904297	931.739526202	971.453200696	946.176906938	8.532745496	772.263131376	0.8034077	2755.261	18.851600647	13	722209856	20.970899582	52	18	52.349514993	36.500999451	13.314193344	6.949999809	20	24	14	2152557	868.824462891	0	1	1	190	4049.167278359	190	132.00343442	50	4.759431169	190	76.338653346	190	52.279296653	104.21896602	190	1046.493711859	190	190	307.121891208	4.965067206	13.622344352	5035.45644226	6.949999809	52.349514993	13.314193344	36.500999451	20	4.418119009	NA
31.01.2024	15:53:40.000	3.141445686	3.073552265	3.04969525	2.949191305	0.996627161	2.917698536	1384.986966264	1184.546911509	1121.231396434	889.592893477	9.922638307	827.36765067	1384.976824826	1171.794109014	1120.724026521	880.451883133	9.096694807	768.271144396	0.814675967	2755.261	18.852100372	13	722209856	20.97179985	52	19	52.349529998	36.534000397	13.314201673	6.889999866	19.600000381	24	14	2153382	889.526977539	0	1	1	190	5359.113535828	190	182.810436655	50	5.203485799	190	99.906331295	190	52.269879119	104.203051579	190	1489.251940802	190	190	524.994762242	7.669032077	19.049645606	5035.458349075	6.889999866	52.349529998	13.314201673	36.534000397	19.600000381	4.420025825	NA
31.01.2024	15:53:41.000	3.125373601	3.034264926	3.037503741	2.992129438	1.071761167	2.930585245	1334.669085733	1082.093843778	1090.193882963	982.040588178	11.796717152	852.285785845	1332.955039196	1060.180711226	1084.419515621	980.048371703	10.993564885	768.107132129	0.823870071	2755.261	18.852600098	13	722209856	20.972700119	52	20	52.349545002	36.568000793	13.314210002	5.099999905	20	24	14	2154206	879.853759766	0	1	1	190	2284.199135554	190	100.672251026	50	5.921721811	190	75.531010361	190	52.239897981	104.185050975	190	766.679690282	190	190	228.282822864	2.830028703	9.206533981	5035.46004031	5.099999905	52.349545002	13.314210002	36.568000793	20	4.421717059	NA
31.01.2024	15:53:42.000	2.926164013	2.860869829	3.017674937	3.082478331	1.336219209	2.986603696	843.653307157	725.888353943	1041.537562116	1209.144851114	21.687985248	969.624758842	843.621661189	714.685465207	1040.464825237	1207.84426261	21.072549278	873.967172262	0.848913544	2755.261	18.853000641	13	722209856	20.973300934	52	21	52.349555016	36.583999634	13.314216677	2.920000076	21	24	14	2155079	927.554870605	0	1	1	190	2696.27587177	190	149.145731279	50	4.708767218	190	85.994606375	190	52.260521189	104.207700742	190	1093.328064282	190	190	314.98076409	3.892481559	11.469424455	5035.461137243	2.920000076	52.349555016	13.314216677	36.583999634	21	4.422813993	NA
31.01.2024	15:53:43.000	2.910269059	2.92476003	3.037759099	3.068990414	1.11791098	3.117809984	813.334246079	840.93035551	1090.835086942	1172.169491126	13.119309565	1311.625899878	813.226880046	821.276333822	1084.738506768	1161.423005798	12.067830331	1252.060140569	0.866948972	2755.261	18.853300095	13	722209856	20.973899841	52	22	52.349564997	36.590999603	13.314221668	4.610000134	19.5	24	14	2155939	985.262939453	0	1	1	190	2604.261195914	190	156.569490228	50	4.518032343	190	96.87841516	190	52.283767002	104.23088695	190	935.13732762	190	190	300.487893849	3.893673652	11.400879109	5035.462192775	4.610000134	52.349564997	13.314221668	36.590999603	19.5	4.423869525	NA
31.01.2024	15:53:44.000	2.923469029	3.040127907	3.038648597	3.071215786	0.695000285	3.081872029	838.434285844	1096.801173778	1093.071565213	1178.191231	4.954505157	1207.457987933	838.140051124	1072.296734708	1092.645833634	1170.970654371	-0.456951038	1149.059982846	0.854352164	2755.261	18.853500366	13	722209856	20.974399567	52	23	52.349573326	36.636001587	13.314225006	3.75999999	18	24	14	2156789	891.427001953	0	1	1	190	3226.459218649	190	195.387017452	50	4.401803279	190	115.332014282	190	52.288952606	104.232377066	190	1784.101234919	190	190	407.782221304	5.39392265	14.458597568	5035.463342851	3.75999999	52.349573326	13.314225006	36.636001587	18	4.4250196	NA
31.01.2024	15:53:45.000	2.932347571	2.869340984	2.989767205	3.036650613	1.120999969	3.05987095	855.751307364	740.186199436	976.713532513	1088.054409702	13.212955404	1147.8125	855.749063521	687.668108624	966.707275861	1073.49962045	12.57753416	994.497621258	0.831654782	2755.261	18.85379982	13	722209856	20.975000381	52	24	52.34958334	36.659000397	13.314229997	4.159999847	20.399999619	24	14	2157602	715.092651367	0	1	1	190	2728.358073733	190	159.898409837	50	5.054474178	190	102.362042806	190	52.244547143	104.185587417	190	951.24548383	190	190	331.863780729	4.844665816	13.386309945	5035.464457952	4.159999847	52.34958334	13.314229997	36.659000397	20.399999619	4.426134702	NA
31.01.2024	15:53:46.000	2.924290913	2.864262573	2.954826007	2.964578253	1.136909951	3.03348481	840.022488499	731.581260817	901.210009329	921.675944617	13.705975509	1080.15184108	839.729968061	673.19646648	900.447752331	901.122196381	12.359842147	950.160257275	0.864021878	2755.261	18.854200363	13	722209856	20.975599289	52	25	52.349593321	36.669998169	13.314236673	4.239999771	16.5	24	14	2158514	698.12677002	0	1	1	190	1459.807244528	190	71.659688452	50	5.945563671	190	87.463860957	190	52.298787373	104.207998765	190	418.201113832	190	190	118.726499005	1.878142469	7.278025584	5035.465609588	4.239999771	52.349593321	13.314236673	36.669998169	16.5	4.427286337	NA
31.01.2024	15:53:47.000	2.590179377	2.641967816	2.779430992	2.808218881	0.726508471	2.869832524	389.205865643	438.498200981	601.770635878	643.011708075	5.327316154	741.024427021	389.185586569	438.177269536	598.937522665	619.970674389	5.096517229	686.613282759	0.926632602	2755.261	18.854499817	13	722209856	20.976100922	52	26	52.349601682	36.693000793	13.314241664	3.900000095	20.5	24	14	2159456	890.361816406	0	1	1	190	2038.225653066	190	103.145843932	50	5.078316038	190	84.805493641	190	52.318099279	104.210204137	190	477.165012191	190	190	167.506943196	6.202459705	16.134084233	5035.466741561	3.900000095	52.349601682	13.314241664	36.693000793	20.5	4.428418311	NA
31.01.2024	15:53:48.000	2.659527273	2.537350701	2.535736363	2.674350975	1.080372874	2.76223499	456.590922535	344.628111987	343.349455865	472.444693307	12.032971114	578.408931132	455.390590973	340.977161128	342.847322013	467.077636472	11.608815176	524.756128318	0.888440753	2755.261	18.854799271	13	722209856	20.976699829	52	27	52.349611664	36.685001373	13.314246655	4.349999905	18.899999619	24	14	2160293	873.228942871	0	1	1	190	2455.040958824	190	127.249963716	50	4.619360245	190	90.742116615	190	52.305343885	104.18934251	190	823.691536408	190	190	238.987817704	10.841191461	25.480391114	5035.467898308	4.349999905	52.349611664	13.314246655	36.685001373	18.899999619	4.429575058	NA
31.01.2024	15:53:49.000	2.509813309	2.529627395	2.516887837	2.623862454	0.454082213	2.684814908	323.454583123	338.55356818	328.766710655	420.593400997	2.844999619	483.96606231	323.338081248	335.743819978	328.722358341	414.965843182	2.054399263	427.752070418	0.88718024	2755.261	18.855199814	13	722209856	20.977399826	52	28	52.34962333	36.700000763	13.31425333	4.860000134	16.799999237	24	14	2161229	915.207763672	0	1	1	190	2075.165633867	190	95.555191967	50	5.120039291	190	57.867172829	190	52.294674652	104.202395928	190	420.302177686	190	190	146.245965138	9.431839551	22.561551485	5035.469165465	4.860000134	52.34962333	13.31425333	36.700000763	16.799999237	4.430842215	NA
31.01.2024	15:53:50.000	2.58733807	2.490726108	2.438714408	2.433911492	0.826597908	2.461845061	386.667855488	309.546650128	274.6087735	271.58857232	6.708074978	289.631011638	385.984859501	297.754318485	274.037261765	268.477794207	5.424298623	245.579789044	0.911962433	2755.261	18.855699539	13	722209856	20.978200912	52	29	52.349636682	36.722000122	13.314261659	7.019999981	18.5	24	14	2162116	876.070678711	0	1	1	190	2228.841318419	190	59.461597172	50	4.741549775	7.5	40.051343444	190	52.300515908	104.229516043	190	433.445002642	190	190	136.598952806	8.700192493	20.977557956	5035.470811741	7.019999981	52.349636682	13.314261659	36.722000122	18.5	4.432488491	NA
31.01.2024	15:53:51.000	2.577655826	2.348011461	2.278842514	2.352564546	1.021463687	2.510094985	378.142791685	222.849395584	190.038902874	225.198008855	10.506636023	323.664438197	378.128209434	222.812420407	190.012522833	202.979028047	10.365134742	208.069612241	0.920573477	2755.261	18.856300354	13	722209856	20.979299545	52	30	52.349654992	36.720001221	13.314271673	7.710000038	21.600000381	24	14	2163071	1114.761962891	0	1	1	190	2515.778095471	190	60.489777356	50	5.260110215	2.5	53.969028829	190	52.241745725	104.174918185	190	488.25147678	190	190	109.019882025	9.448528853	22.708774967	5035.472856588	7.710000038	52.349654992	13.314271673	36.720001221	21.600000381	4.434533338	NA
31.01.2024	15:53:52.000	2.554213457	2.334572993	2.283611517	2.276349833	1.005518171	2.382945122	358.272485946	216.059314251	192.137226376	188.951277638	10.127871234	241.515563149	358.045945413	207.617091526	191.104015447	175.587471342	9.683918045	122.476996371	0.947647003	2755.261	18.856899261	13	722209856	20.980300903	52	31	52.349671682	36.722999573	13.314281654	7.730000019	21.299999237	24	14	2164012	1229.360839844	0	1	1	190	1502.201050651	2.5	51.471594064	50	5.388260209	2.5	36.686661046	190	52.2196324	104.169315348	190	408.396149182	190	190	80.922250803	6.59912864	16.998351633	5035.47500168	7.730000019	52.349671682	13.314281654	36.722999573	21.299999237	4.43667843	NA
31.01.2024	15:53:53.000	2.515310032	2.314010861	2.323451531	2.291470893	0.74755151	2.376022856	327.57445875	206.068144846	210.596685083	195.645963808	5.591798464	237.696537753	327.375740593	194.062714296	210.281014665	189.213793124	5.530761055	166.715649628	0.957956552	2755.261	18.857599258	13	722209856	20.981500626	52	32	52.349691677	36.729000092	13.314293321	8.170000076	19.399999619	24	14	2164985	1079.127563477	0	1	1	190	2037.331583341	190	61.044100585	50	5.039573016	190	42.778256105	190	52.283051746	104.207462323	187.5	387.862347833	190	190	150.778898643	11.092425054	25.961698649	5035.477211606	8.170000076	52.349691677	13.314293321	36.729000092	19.399999619	4.438888355	NA
31.01.2024	15:53:54.000	2.372315201	2.08664263	2.174471635	2.186392568	1.131698486	2.178855132	235.675914679	122.079468567	149.4416435	153.600478222	13.54248883	150.957652076	235.320687351	64.221331487	149.441625824	151.992438613	13.34853361	106.967755337	0.964343231	2755.261	18.858200073	13	722209856	20.982599258	52	33	52.349709988	36.779998779	13.314303335	7.860000134	19.899999619	24	14	2165940	990.096618652	0	1	1	190	1635.31313153	190	60.42123201	50	5.197525334	187.5	40.37916901	190	52.219274772	104.155606279	190	295.117515035	190	190	166.91983741	11.557341311	27.039946737	5035.479438139	7.860000134	52.349709988	13.314303335	36.779998779	19.899999619	4.441114889	NA
31.01.2024	15:53:55.000	2.364899968	2.263616249	2.173341424	2.099941879	0.695025301	2.602574726	231.686093972	183.491625842	149.053241256	125.875694188	4.954790558	400.474369446	231.663573747	183.487672575	148.2932227	121.789296997	4.5132987	72.554764332	0.97701478	2755.261	18.85890007	13	722209856	20.983699799	52	34	52.34972833	36.806999207	13.314315001	7.659999847	20.899999619	24	14	2166941	948.439453125	0	1	1	190	2110.913521702	190	62.978271423	50	4.664063732	2.5	26.270748751	190	52.201572192	104.135459908	190	446.990158975	190	190	124.314434786	14.012456775	32.072665219	5035.481614617	7.659999847	52.34972833	13.314315001	36.806999207	20.899999619	4.443291366	NA
31.01.2024	15:53:56.000	2.515823833	2.411882369	2.270362661	2.222378135	0.562047259	2.143843049	327.962231817	258.156086692	186.364273696	166.869949732	3.647936409	139.265341653	327.348279865	257.107078521	186.363554124	165.994401607	2.888632154	131.616412171	0.982336917	2755.261	18.859500885	13	722209856	20.984699249	52	35	52.349744987	36.872001648	13.314325015	7.199999809	20.399999619	24	14	2167905	890.58013916	0	1	1	190	2931.282098966	190	49.304965097	50	4.804134655	190	53.1941684	190	52.279117839	104.179090511	190	646.576323901	190	190	144.055494312	12.230575814	28.2537954	5035.483656765	7.199999809	52.349744987	13.314325015	36.872001648	20.399999619	4.445333514	NA
31.01.2024	15:53:57.000	2.583493739	2.513260659	2.331088199	2.261775249	0.633442616	2.112843651	383.260215147	326.032323427	214.332583716	182.715440305	4.299744166	129.671236253	383.069628256	321.369434747	214.307724135	180.449095865	2.3716779	111.403693195	0.96952084	2755.261	18.860200882	13	722209856	20.985799789	52	36	52.34976333	36.909999847	13.314336681	7.710000038	19.100000381	24	14	2168880	1008.051635742	0	1	1	190	2303.287524181	190	48.524144204	50	4.687905591	2.5	30.085446244	190	52.229944004	104.176885139	190	535.2050385	190	190	114.160782943	8.398890996	20.530821117	5035.485759168	7.710000038	52.34976333	13.314336681	36.909999847	19.100000381	4.447435917	NA
31.01.2024	15:53:58.000	2.615547116	2.471669735	2.414129026	2.307254427	0.79332458	2.357705682	412.616998769	296.257760293	259.495019109	202.88709665	6.213332291	227.879722448	411.476799922	285.989551138	259.349836041	199.866696275	5.674299316	187.383452057	0.937533972	2755.261	18.860900879	13	722209856	20.98679924	52	37	52.349779987	36.960998535	13.314348348	7.78000021	21.600000381	24	14	2169781	1053.838256836	0	1	1	190	3075.674359541	190	62.575940047	50	5.817413677	2.5	31.03017992	190	52.267733351	104.187077533	190	566.899810249	190	190	155.398258889	9.998679757	23.760200963	5035.487879927	7.78000021	52.349779987	13.314348348	36.960998535	21.600000381	4.449556677	NA
31.01.2024	15:53:59.000	2.625146896	2.443257715	2.38562799	2.274339312	0.895532381	2.383540447	421.839162224	277.4966312	243.012151349	188.078569209	7.861988081	241.846856785	421.80744583	265.188903483	242.165066205	178.169289312	7.167754546	157.998350372	0.917224451	2755.261	18.861499786	13	722209856	20.98789978	52	38	52.34979833	37.018001556	13.31435833	7.769999981	19.399999619	24	14	2170713	968.79675293	0	1	1	190	2053.484443038	190	111.162669132	50	4.902482325	190	28.684737008	190	52.2696407	104.221588625	190	434.532787474	190	190	97.069150035	6.296039003	16.269982831	5035.490059752	7.769999981	52.34979833	13.31435833	37.018001556	19.399999619	4.451736502	NA
31.01.2024	15:54:00.000	2.624411242	2.104830808	2.336492242	2.345984678	1.208078037	2.485085639	421.125211558	127.300704798	217.016243495	221.811816452	16.146486611	305.552357672	420.49535421	92.523066276	211.88875563	193.505361396	15.902660429	105.987205951	0.93671261	2755.261	18.862199783	13	722209856	20.98900032	52	39	52.349816672	37.047000885	13.314369996	7.760000229	21.200000763	24	14	2171652	826.821960449	0	1	1	190	2243.51896307	190	68.220500244	50	4.529953273	2.5	49.343708118	190	52.26296498	104.202693951	187.5	592.321192761	190	190	137.478121369	9.046793523	21.758080826	5035.492196079	7.760000229	52.349816672	13.314369996	37.047000885	21.200000763	4.453872828	NA
31.01.2024	15:54:01.000	2.48910184	2.249243537	2.194274957	2.248006725	1.243531469	2.20450124	308.391102803	177.51846627	156.413760479	177.013636836	17.51989377	160.140521931	307.965349508	-72.49479615	111.858757073	143.759366664	17.244459296	57.766936503	0.929512653	2755.261	18.862800598	13	722209856	20.990100861	52	40	52.349835014	37.088001251	13.31438001	7.769999981	20.100000381	24	14	2172573	813.308654785	0	1	1	190	2111.420161213	190	76.746945187	50	4.488230019	192.5	59.810284365	190	52.257004515	104.200905812	190	534.221561803	190	190	155.061492626	13.339818319	30.296148675	5035.494351718	7.769999981	52.349835014	13.31438001	37.088001251	20.100000381	4.456028468	NA
31.01.2024	15:54:02.000	2.773511586	2.631012634	2.411150745	2.440493287	0.851396269	2.615453052	593.62418416	427.57532455	257.721556011	275.735883398	7.102255134	412.527639661	590.311512626	426.62063199	257.336745337	256.958654825	-6.895914371	327.352438683	0.937403687	2755.261	18.863500595	13	722209856	20.991199493	52	41	52.349853325	37.146999359	13.314391677	8.319999695	19.200000763	24	14	2173530	885.218383789	0	1	1	190	2624.869503073	190	62.769655154	50	4.014373065	190	65.296892243	190	52.289071816	104.211098207	190	672.385136627	190	190	120.013959409	8.397996926	20.532907279	5035.496588664	8.319999695	52.349853325	13.314391677	37.146999359	19.200000763	4.458265413	NA
31.01.2024	15:54:03.000	2.713751529	2.742029397	2.511697893	2.438594723	0.622011977	2.48014042	517.31078048	552.114810207	324.861236608	274.533105321	4.188051149	302.092831634	516.937591976	547.809299433	321.849189302	258.7927206	-2.340783982	230.057240837	0.970951529	2755.261	18.864200592	13	722209856	20.992399216	52	42	52.34987332	37.137001038	13.314403343	8.039999962	18.899999619	24	14	2174515	841.43963623	0	1	1	190	3230.25901498	190	68.452958372	50	4.598498619	5	53.04515678	190	52.254739538	104.200905812	190	1022.219718827	190	190	169.283161717	8.611083544	20.824672033	5035.498964667	8.039999962	52.34987332	13.314403343	37.137001038	18.899999619	4.460641417	NA
31.01.2024	15:54:04.000	2.647471188	2.539330804	2.349857625	2.312063931	0.463489478	2.448942384	444.090198053	346.202981881	223.798733549	205.146414738	2.907297519	281.152781227	444.015128174	341.014293643	223.325090949	172.626257166	1.342430096	238.181519874	0.989943359	2755.261	18.8647995	13	722209856	20.993499756	52	43	52.349891663	37.153999329	13.314413325	7.710000038	19.5	24	14	2175508	978.665771484	0	1	1	190	2546.712907953	190	46.032669904	50	4.768371866	2.5	58.993700683	190	52.199486029	104.143268117	190	620.94632512	190	190	105.926400776	8.898973995	21.527112813	5035.50105564	7.710000038	52.349891663	13.314413325	37.153999329	19.5	4.462732389	NA
31.01.2024	15:54:05.000	2.645786192	2.635207184	2.247983996	2.045313195	0.673649232	2.171773448	442.370534502	431.724985934	177.004373178	110.997499315	4.716819224	148.516069693	442.281495217	430.879493271	176.452175073	104.310438015	-4.370273734	98.276608242	1.009715683	2755.261	18.865400314	13	722209856	20.994600296	52	44	52.349910005	37.178001404	13.314423339	7.710000038	18.700000763	24	14	2176536	909.386169434	0	1	1	190	2776.950763282	190	47.293308216	50	4.857778839	2.5	38.996341169	190	52.286508816	104.232734694	190	545.784863578	190	190	136.321791191	10.170341144	24.038852694	5035.50105564	7.710000038	52.349910005	13.314423339	37.178001404	18.700000763	4.462732389	NA
31.01.2024	15:54:06.000	2.661674147	2.500038173	2.30282686	2.030902617	0.591417305	2.310069962	458.853604083	316.255562333	200.829200747	107.374861471	3.903168544	204.206688349	456.409533262	314.20609053	200.389319241	97.496166204	0.697418476	117.665316667	1.016881128	2755.261	18.865999222	13	722209856	20.995700836	52	45	52.349928347	37.252998352	13.31443332	7.739999771	19	24	14	2177544	902.159973145	0	1	1	190	2743.676468353	190	56.952241478	50	4.282593982	5	63.365701638	190	52.196863425	104.153639326	190	620.961226282	190	190	111.684209805	10.049939755	23.780466543	5035.505347265	7.739999771	52.349928347	13.31443332	37.252998352	19	4.467024015	NA
31.01.2024	15:54:07.000	2.717213196	2.546526081	2.398562925	2.291368927	0.590698899	2.225798106	521.450630002	351.986559763	250.358836745	195.600034401	3.896717294	168.189200574	521.196643715	347.662274502	250.331719845	188.324566035	3.077263964	80.420958566	1.018096088	2755.261	18.866699219	13	722209856	20.996799469	52	46	52.349946658	37.326999664	13.314444987	7.900000095	18.899999619	24	14	2178572	1199.918823242	0	1	1	190	3214.851213387	190	68.792704868	50	4.208088172	2.5	48.85196977	190	52.277925746	104.23434402	190	668.138305434	190	190	149.297723132	9.392500484	22.549630555	5035.507535729	7.900000095	52.349946658	13.314444987	37.326999664	18.899999619	4.469212479	NA
31.01.2024	15:54:08.000	2.685918535	2.541480252	2.45153243	2.353857577	0.855608525	2.32716897	485.197478038	347.920686695	282.834530658	225.869493014	7.171475602	212.407070677	485.195281761	346.554891958	282.831743481	218.238945917	6.355590003	168.316360397	1.016097134	2755.261	18.867399216	13	722209856	20.997900009	52	47	52.349965	37.414001465	13.314456654	8.210000038	21.399999619	24	14	2179576	940.31262207	0	1	1	190	2143.353351554	190	63.821677197	50	3.919005628	2.5	83.485250681	190	52.28668763	104.143148908	190	531.017811955	190	190	139.009960831	7.820129861	19.310117919	5035.509782654	8.210000038	52.349965	13.314456654	37.414001465	21.399999619	4.471459403	NA
31.01.2024	15:54:09.000	2.650481949	2.591486684	2.474682709	2.351765179	0.350473135	2.324551171	447.179564397	390.379213155	298.320232583	224.783887965	2.241161406	211.130594738	446.86865358	387.18463305	298.287227886	223.682964269	0.873057548	200.89371364	0.984608517	2755.261	18.868099213	13	722209856	20.999099731	52	48	52.349984996	37.481998444	13.31446832	8.640000343	22.299999237	24	14	2180541	906.171142578	0	1	1	190	2900.988036453	190	58.856609992	50	4.678964894	2.5	38.623812117	190	52.2798927	104.194587719	190	600.531733068	190	190	152.546176466	8.540452036	20.7242382	5035.512123753	8.640000343	52.349984996	13.31446832	37.481998444	22.299999237	4.473800503	NA
31.01.2024	15:54:10.000	2.755235051	2.597426768	2.490983285	2.334960151	0.831714813	2.402099439	569.160891157	395.755326193	309.730009083	216.25200904	6.787577687	252.405863376	568.992319942	387.180367541	309.539317832	198.61934933	6.318355732	210.229536953	0.945688431	2755.261	18.868900299	13	722209856	21.000299454	52	49	52.350004991	37.558998108	13.314481672	8.590000153	21.5	24	14	2181468	965.372009277	0	1	1	190	2745.73282872	190	75.352196416	50	4.398823047	5	49.03674418	190	52.295509118	104.234642043	190	668.346921703	190	190	162.258753911	7.467270343	18.644930044	5035.514482586	8.590000153	52.350004991	13.314481672	37.558998108	21.5	4.476159335	NA
31.01.2024	15:54:11.000	2.75941685	2.699400942	2.656437939	2.586826557	0.709177894	2.543982918	574.667783027	500.496381859	453.35450833	386.212705473	5.118914719	349.931402735	574.35128034	493.134013154	453.302039076	384.151775118	4.029528393	329.845753471	0.957402716	2755.261	18.869699478	13	722209856	21.001499176	52	50	52.350024986	37.588001251	13.314494991	8.539999962	21	24	14	2182456	1044.95300293	0	1	1	190	3037.795605528	190	121.870644204	50	4.729628845	2.5	69.519881577	190	52.225414051	104.190415394	190	786.423730041	190	190	216.618193186	7.607043243	18.890203171	5035.516883564	8.539999962	52.350024986	13.314494991	37.588001251	21	4.478560314	NA
31.01.2024	15:54:12.000	2.735939358	2.62475927	2.668599397	2.681367567	1.004764461	2.675224911	544.426627877	421.46282176	466.229121414	480.139644992	10.110309753	473.396356078	544.417998436	412.29756498	465.855663849	474.43847086	9.526652133	368.652361303	0.961150391	2755.261	18.870399475	13	722209856	21.002599716	52	51	52.350043329	37.555000305	13.314506658	8.180000305	21.200000763	24	14	2183388	1027.158203125	0	1	1	190	2388.5966771	190	98.609930194	50	4.863739304	190	70.923571046	190	52.188280355	104.147261628	190	479.027657451	190	190	160.568962131	6.706417007	16.993285238	5035.519183505	8.180000305	52.350043329	13.314506658	37.555000305	21.200000763	4.480860255	NA
