"X";"Y";"H";"Rho1";"Rho2";"Rho3";"Rho4";"Rho5";"Rho6";"Gamma"
14.45505;52.36606;101.5;23;13;10;13;11;12;1.56
14.45508;52.36607;101.5;20;16;8;14;11;12;1.57
14.45511;52.36608;101.5;18;11;8;15;16;13;1.57
14.45515;52.36608;101.6;17;12;8;16;15;13;1.58
14.45519;52.36609;101.6;15;12;8;18;15;12;1.58
14.45522;52.3661;101.6;15;11;9;16;15;12;1.58
14.45525;52.36611;101.6;14;13;10;15;13;12;1.58
14.45529;52.36612;101.7;15;12;10;14;13;11;1.59
14.45532;52.36612;101.7;15;14;10;13;12;11;1.6
14.45536;52.36613;101.7;15;15;11;11;12;11;1.61
14.45539;52.36614;101.7;16;14;11;11;10;11;1.63
14.45543;52.36615;101.6;15;12;11;10;10;11;1.64
14.45547;52.36615;101.6;15;12;10;10;11;11;1.65
14.4555;52.36616;101.5;15;11;10;9;11;11;1.65
14.45554;52.36617;101.5;15;13;9;9;9;10;1.63
14.45557;52.36618;101.5;15;11;8;9;9;10;1.62
14.45561;52.36618;101.5;15;13;7;10;9;11;1.62
14.45564;52.36619;101.5;15;12;9;10;12;11;1.62
14.45568;52.3662;101.4;16;11;13;11;9;11;1.62
14.45571;52.36621;101.4;16;15;17;11;12;11;1.62
14.45575;52.36621;101.4;17;18;20;11;10;11;1.61
14.45579;52.36622;101.3;17;18;22;12;13;11;1.61
14.45582;52.36623;101.3;17;21;23;12;10;11;1.6
14.45586;52.36623;101.3;18;18;20;12;11;11;1.6
14.4559;52.36624;101.2;18;18;17;12;9;11;1.6
14.45593;52.36624;101.2;18;19;14;12;12;11;1.59
14.45597;52.36625;101.2;18;18;13;12;10;11;1.58
14.456;52.36625;101.2;18;16;11;12;11;11;1.57
14.45604;52.36626;101.1;19;17;11;12;11;11;1.56
14.45607;52.36626;101.1;19;14;10;12;10;11;1.55
14.45611;52.36627;101.2;20;16;10;12;13;10;1.55
14.45614;52.36627;101.2;20;15;9;12;11;10;1.56
14.45618;52.36628;101.2;20;12;9;12;11;10;1.55
14.45621;52.36628;101.1;20;13;10;12;13;11;1.56
14.45624;52.36629;101.1;20;15;12;12;11;11;1.57
14.45628;52.3663;101.1;19;16;13;12;12;11;1.57
14.45631;52.3663;101.1;19;13;14;11;10;11;1.57
14.45635;52.36631;101.1;19;16;15;11;12;11;1.57
14.45638;52.36632;101.1;20;16;14;11;10;12;1.55
14.45642;52.36633;101.1;20;14;13;10;11;12;1.54
14.45645;52.36634;101.2;20;17;12;10;12;13;1.54
14.45649;52.36635;101.3;20;18;10;10;11;13;1.53
14.45653;52.36636;101.2;20;17;9;10;13;12;1.54
14.45656;52.36637;101.2;19;15;8;10;10;12;1.55
14.4566;52.36637;101.1;18;13;8;10;11;12;1.56
14.45664;52.36639;101;18;12;8;10;10;11;1.56
14.45667;52.36639;100.9;17;12;9;10;11;11;1.56
14.45671;52.36641;100.7;17;15;10;11;12;11;1.55
14.45674;52.36642;100.6;17;12;11;11;12;11;1.55
14.45678;52.36643;100.6;18;13;11;11;13;11;1.54
14.45682;52.36643;100.5;17;15;11;11;11;10;1.54
14.45686;52.36644;100.4;17;15;10;11;10;10;1.55
14.45689;52.36646;100.2;17;14;9;10;9;9;1.57
14.45693;52.36646;100.1;16;10;8;10;10;9;1.58
14.45696;52.36648;100;15;13;8;10;9;9;1.59
14.457;52.36649;99.9;15;9;7;10;9;9;1.6
14.45703;52.3665;99.9;14;11;7;10;9;9;1.62
14.45707;52.3665;99.8;14;11;7;10;9;9;1.63
14.45711;52.36651;99.8;14;11;7;10;9;9;1.64
14.45715;52.36652;99.8;14;9;7;10;9;9;1.64
14.45718;52.36653;99.7;14;10;7;10;10;8;1.63
14.45722;52.36654;99.6;15;10;8;10;9;8;1.61
14.45726;52.36655;99.6;16;13;9;10;8;8;1.58
14.45729;52.36655;99.5;16;12;10;10;10;8;1.56
14.45733;52.36656;99.5;18;15;12;10;9;8;1.54
14.45737;52.36657;99.3;20;18;13;9;7;8;1.5
14.45741;52.36657;99.3;22;18;13;9;8;7;1.45
14.45744;52.36657;99.2;24;21;13;9;8;7;1.41
14.45748;52.36658;99.2;25;16;12;8;8;7;1.38
14.45752;52.36659;99;24;16;11;8;8;7;1.37
14.45755;52.36659;98.9;22;16;12;8;8;8;1.39
14.45759;52.3666;98.8;20;12;11;9;8;9;1.43
14.45763;52.3666;98.7;17;13;11;10;10;10;1.47
14.45766;52.36661;98.7;15;13;12;10;11;11;1.5
14.4577;52.36662;98.6;14;11;12;11;11;11;1.54
14.45773;52.36662;98.5;13;14;12;12;11;12;1.57
14.45777;52.36663;98.5;13;13;13;12;13;12;1.61
14.45781;52.36664;98.3;14;13;13;12;12;12;1.64
14.45788;52.36666;98.1;14;14;12;12;13;11;1.67
14.45791;52.36667;98;15;12;12;12;12;11;1.69
14.45795;52.36668;97.8;15;14;12;12;12;11;1.69
14.45798;52.36669;97.6;15;14;12;12;10;11;1.68
14.45802;52.3667;97.5;15;13;13;12;12;11;1.68
14.45806;52.36671;97.3;14;15;13;12;10;11;1.68
14.45809;52.36672;97.1;14;14;13;11;11;11;1.7
14.45813;52.36673;96.9;13;13;13;12;13;12;1.73
14.45816;52.36674;96.6;13;12;13;12;13;13;1.75
14.4582;52.36675;96.4;13;14;14;14;13;15;1.77
14.45823;52.36676;96.1;13;14;16;16;16;19;1.77
14.45827;52.36677;95.9;14;14;18;19;21;23;1.77
14.45831;52.36678;95.8;15;16;21;24;25;26;1.75
14.45834;52.36679;95.6;16;21;26;26;29;27;1.74
14.45838;52.3668;95.3;19;23;27;27;27;26;1.74
14.45842;52.3668;95.1;22;28;27;26;27;24;1.73
14.45845;52.36681;94.9;24;28;25;23;19;20;1.72
14.45849;52.36682;94.7;24;25;21;20;21;16;1.7
14.45853;52.36683;94.5;24;23;18;19;15;14;1.68
14.45857;52.36683;94.4;22;20;17;18;16;13;1.67
14.45861;52.36684;94.2;20;18;16;19;16;13;1.67
14.45864;52.36685;94.2;17;14;16;20;18;13;1.68
14.45868;52.36686;94.2;16;19;17;19;15;13;1.68
14.45872;52.36687;94.3;16;16;15;17;16;13;1.69
14.45875;52.36688;94.4;15;14;13;16;14;13;1.7
14.45879;52.36688;94.3;16;14;13;14;13;13;1.7
14.45883;52.36689;94.4;16;16;12;12;12;13;1.72
14.45887;52.3669;94.3;16;14;11;12;12;12;1.74
14.45891;52.3669;94.3;16;12;12;12;11;12;1.75
14.45894;52.36691;94.2;16;13;12;12;13;11;1.75
14.45898;52.36691;94.2;16;14;13;11;12;10;1.75
14.45904;52.36692;94.2;15;14;14;11;11;10;1.75
14.45906;52.36692;94.1;15;16;15;10;12;9;1.74
14.45909;52.36693;94;14;13;16;10;10;9;1.73
14.45912;52.36694;93.9;14;13;16;10;9;9;1.73
14.45913;52.36695;93.8;14;17;14;10;10;9;1.72
14.45915;52.36696;93.6;14;14;11;10;9;10;1.7
14.45916;52.36697;93.4;14;12;9;10;11;10;1.7
14.45916;52.36699;93.2;13;11;7;11;9;11;1.7
14.45916;52.36701;93.1;13;11;6;11;12;11;1.69
14.45915;52.36702;93;13;11;7;11;10;12;1.69
14.45914;52.36704;92.8;13;9;8;12;13;13;1.7
14.45912;52.36705;92.7;13;11;9;12;12;14;1.7
14.45909;52.36707;92.6;13;12;10;12;12;17;1.71
14.45906;52.36708;92.4;14;11;11;12;16;20;1.72
14.45903;52.36709;92.4;14;12;11;13;16;22;1.71
14.459;52.36709;92.3;15;13;12;13;19;23;1.69
14.45897;52.3671;92.3;15;14;12;14;21;24;1.69
14.45893;52.3671;92.2;16;13;13;14;22;25;1.68
14.4589;52.36709;92.2;16;13;12;15;18;25;1.68
14.45886;52.36709;92.2;16;14;12;14;20;26;1.7
14.45883;52.36708;92.1;16;14;11;14;19;27;1.72
14.45879;52.36707;92.2;16;12;11;14;21;27;1.73
14.45875;52.36706;92.4;16;13;11;14;20;25;1.73
14.45871;52.36705;92.6;16;16;12;15;20;23;1.71
14.45867;52.36703;92.6;16;15;14;16;21;21;1.69
14.45863;52.36702;92.7;18;15;16;19;22;19;1.67
14.45859;52.367;92.8;19;20;18;21;22;18;1.64
14.45854;52.36698;93;22;21;20;22;22;19;1.62
14.4585;52.36697;93.2;24;25;21;23;22;19;1.62
14.45845;52.36695;93.4;25;28;21;22;23;19;1.62
14.45841;52.36694;93.6;26;22;20;20;20;21;1.62
14.45837;52.36692;93.9;25;23;17;17;19;22;1.64
14.45833;52.36691;94.2;23;19;15;16;18;22;1.66
14.45829;52.3669;94.6;20;17;12;14;16;22;1.68
14.45824;52.36689;94.9;18;13;12;14;19;21;1.7
14.4582;52.36688;95.2;17;14;12;14;18;19;1.72
14.45815;52.36687;95.5;16;15;13;14;17;17;1.73
14.4581;52.36686;95.7;16;16;13;14;15;16;1.74
14.45805;52.36686;96;16;15;14;13;13;16;1.73
14.45801;52.36685;96.2;16;15;15;13;13;16;1.71
14.45796;52.36684;96.4;16;14;14;12;12;17;1.7
14.45792;52.36683;96.6;16;13;14;11;12;16;1.69
14.45787;52.36682;96.8;16;15;13;11;14;16;1.67
14.45783;52.36682;96.8;15;12;14;11;15;16;1.65
14.45778;52.36681;96.9;15;15;14;11;13;15;1.64
14.45774;52.3668;97;14;16;15;12;11;14;1.63
14.4577;52.36679;97.1;15;16;15;12;12;14;1.63
14.45765;52.36678;97.1;15;15;16;12;15;14;1.62
14.45761;52.36677;97.2;16;18;15;12;14;15;1.62
14.45757;52.36676;97.3;16;17;16;12;14;17;1.61
14.45753;52.36675;97.5;16;15;16;11;13;18;1.6
14.45749;52.36674;97.5;16;15;16;11;16;19;1.59
14.45745;52.36673;97.7;16;17;15;10;17;20;1.58
14.45741;52.36672;97.8;15;14;16;10;15;19;1.58
14.45737;52.36671;97.9;15;14;14;10;16;16;1.58
14.45733;52.3667;98;15;14;13;10;14;15;1.59
14.45728;52.36669;98.2;15;13;12;10;11;13;1.61
14.45724;52.36667;98.3;16;13;10;10;12;13;1.62
14.4572;52.36667;98.4;16;12;10;10;11;14;1.62
14.45715;52.36666;98.5;16;12;10;11;13;15;1.63
14.45711;52.36665;98.6;16;14;10;12;14;15;1.62
14.45707;52.36664;98.7;16;12;11;13;15;15;1.62
14.45702;52.36663;98.8;17;13;11;13;15;13;1.62
14.45698;52.36662;98.9;17;16;12;13;13;12;1.61
14.45693;52.36662;99;17;15;12;13;12;11;1.62
14.45689;52.36661;99.2;17;15;12;12;11;10;1.63
14.45685;52.3666;99.2;17;11;12;12;11;11;1.63
14.4568;52.3666;99.3;16;14;12;12;13;12;1.62
14.45676;52.36659;99.4;16;15;11;13;11;13;1.62
14.45671;52.36658;99.5;16;14;11;14;13;14;1.62
14.45667;52.36657;99.6;16;15;11;15;15;15;1.6
14.45663;52.36657;99.6;16;15;11;16;15;14;1.6
14.45659;52.36656;99.7;16;13;11;16;15;13;1.61
14.45655;52.36655;99.7;16;12;12;15;15;13;1.6
14.45651;52.36654;99.7;16;14;12;14;14;12;1.6
14.45647;52.36653;99.7;16;13;12;13;13;11;1.6
14.45643;52.36652;99.7;16;12;11;12;12;10;1.6
14.45639;52.36651;99.8;16;14;11;12;10;10;1.6
14.45634;52.3665;99.8;16;12;11;11;10;11;1.6
14.4563;52.36649;99.7;16;12;10;11;12;11;1.6
14.45626;52.36648;99.7;16;12;11;11;10;12;1.59
14.45622;52.36647;99.6;17;15;11;11;13;12;1.58
14.45617;52.36646;99.6;18;16;12;12;11;12;1.56
14.45613;52.36645;99.6;19;14;12;12;10;11;1.54
14.45609;52.36644;99.5;20;19;13;12;11;11;1.52
14.45605;52.36643;99.5;21;19;13;12;13;12;1.5
14.456;52.36642;99.5;22;17;13;13;11;12;1.49
14.45596;52.36641;99.5;23;19;13;12;12;13;1.49
14.45592;52.3664;99.5;23;17;13;12;12;13;1.49
14.45589;52.36639;99.5;22;16;13;12;13;15;1.5
14.45585;52.36639;99.5;22;17;12;12;12;15;1.5
14.45581;52.36637;99.6;21;17;12;11;15;15;1.51
14.45576;52.36636;99.7;21;14;12;11;13;16;1.51
14.45572;52.36636;99.8;20;15;12;11;14;16;1.51
14.45568;52.36634;99.9;20;17;12;11;12;14;1.5
14.45564;52.36634;100;19;15;12;11;13;13;1.52
14.45559;52.36633;100.1;19;16;12;12;12;13;1.55
14.45555;52.36632;100.2;19;14;12;12;11;12;1.57
14.45551;52.36631;100.2;18;16;11;12;12;11;1.59
14.45547;52.3663;100.4;18;14;11;12;11;11;1.61
14.45543;52.36629;100.4;18;13;11;12;12;11;1.61
14.45539;52.36628;100.6;18;14;10;12;12;10;1.6
14.45536;52.36627;100.7;18;12;10;12;12;10;1.6
14.45532;52.36626;100.7;18;15;10;12;13;10;1.6
14.45528;52.36625;100.8;18;13;10;12;12;10;1.6
14.45524;52.36624;100.8;18;12;10;12;12;10;1.6
14.4552;52.36623;100.9;18;14;10;12;11;10;1.6
14.45517;52.36622;100.9;18;12;10;12;11;11;1.61
14.45513;52.36621;100.8;18;15;11;12;12;11;1.61
14.4551;52.36621;100.8;17;14;11;12;12;11;1.62
14.45506;52.3662;100.8;17;12;11;12;12;11;1.64
14.45502;52.3662;100.8;17;11;11;12;12;11;1.66
14.45499;52.36619;100.7;16;14;12;12;13;11;1.67
14.45495;52.36618;100.8;16;12;12;12;11;11;1.69
14.45492;52.36618;100.7;16;12;12;12;10;11;1.7
14.45488;52.36617;100.6;16;16;12;12;11;12;1.7
14.45486;52.36617;100.5;16;15;11;12;12;12;1.67
14.45475;52.36615;100.2;17;17;11;13;11;12;1.65
14.45473;52.36614;100.1;19;18;11;13;13;12;1.63
14.4547;52.36613;100;21;16;11;13;14;12;1.59
14.45467;52.36613;99.9;24;17;16;13;12;11;1.56
14.45464;52.36612;99.8;27;23;21;13;13;11;1.55
14.45461;52.36611;99.7;30;25;26;13;12;12;1.53
14.45457;52.3661;99.7;32;35;32;14;14;15;1.52
14.45454;52.3661;99.6;35;38;39;18;15;24;1.53
14.4545;52.36609;99.6;38;43;39;24;26;41;1.52
14.45447;52.36608;99.5;42;35;44;36;45;68;1.52
14.45444;52.36607;99.5;49;49;52;52;57;99;1.52
14.4544;52.36606;99.5;57;52;64;70;78;131;1.51
14.45437;52.36606;99.5;66;59;73;86;112;144;1.49
14.45433;52.36605;99.5;75;67;84;98;122;146;1.49
14.4543;52.36604;99.5;80;75;89;102;121;135;1.5
14.45426;52.36603;99.6;81;79;87;98;112;115;1.51
14.45423;52.36603;99.8;79;81;79;88;107;88;1.52
14.45419;52.36602;99.8;73;65;69;75;75;71;1.53
14.45416;52.36601;99.8;66;74;58;59;75;55;1.56
14.45412;52.36601;99.8;57;54;46;45;45;40;1.58
14.45408;52.366;99.8;49;45;36;32;32;29;1.61
14.45405;52.366;99.9;41;32;27;23;25;21;1.66
14.45402;52.36599;99.9;34;29;20;17;19;17;1.7
14.45398;52.36599;100;28;23;16;14;14;14;1.73
14.45395;52.36598;100;24;19;14;12;12;12;1.76
14.45392;52.36597;100;21;19;12;12;14;12;1.77
14.45388;52.36596;100.2;19;17;11;11;12;11;1.77
14.45385;52.36596;100.3;18;13;11;11;11;10;1.77
14.45382;52.36595;100.4;17;13;10;10;9;10;1.76
14.45378;52.36594;100.5;16;14;10;9;10;10;1.74
14.45375;52.36593;100.5;15;14;9;9;8;9;1.74
14.45372;52.36593;100.7;15;13;8;9;10;9;1.75
14.45369;52.36592;100.8;14;11;8;9;9;9;1.76
14.45366;52.36591;101;14;9;8;9;8;10;1.77
14.45363;52.3659;101.1;14;9;7;9;10;11;1.77
14.45359;52.36589;101.2;14;10;8;9;11;12;1.76
14.45356;52.36588;101.3;13;9;8;9;10;13;1.75
14.45353;52.36588;101.5;13;9;9;9;10;15;1.77
14.45349;52.36587;101.6;12;10;9;10;12;16;1.78
14.45346;52.36586;101.7;11;10;10;10;13;15;1.79
14.45343;52.36585;101.8;11;9;10;10;10;14;1.82
14.45339;52.36585;101.9;12;11;10;10;12;13;1.83
14.45337;52.36584;102;12;11;10;10;12;12;1.81
14.45333;52.36583;102.1;13;12;10;10;11;11;1.79
14.45331;52.36583;102.1;13;12;11;11;11;11;1.78
14.45328;52.36583;102.1;13;11;12;11;10;11;1.77
14.45326;52.36583;102;13;13;12;11;11;11;1.76
14.45324;52.36583;102;13;14;13;11;12;11;1.76
14.45322;52.36583;101.9;13;14;13;10;10;11;1.75
14.45321;52.36584;101.8;13;13;13;10;10;11;1.76
14.45319;52.36585;101.7;14;14;12;10;11;11;1.76
14.45318;52.36586;101.6;14;13;11;10;11;11;1.77
14.45317;52.36587;101.5;14;13;10;10;12;10;1.77
14.45317;52.36588;101.4;14;12;10;10;9;10;1.78
14.45317;52.3659;101.4;13;10;9;10;11;10;1.78
14.45318;52.36591;101.2;13;10;9;10;9;9;1.78
14.45319;52.36592;101;13;10;9;10;10;9;1.78
14.45321;52.36594;101.1;13;11;9;9;8;9;1.77
14.45323;52.36595;101;13;9;8;9;9;9;1.77
14.45325;52.36596;100.9;13;11;8;9;10;9;1.78
14.45327;52.36597;100.8;13;10;8;9;9;9;1.78
14.45329;52.36597;100.6;13;12;9;9;9;9;1.77
14.45332;52.36598;100.6;13;10;9;9;9;9;1.78
14.45335;52.36599;100.5;13;10;9;9;9;9;1.79
14.45338;52.36599;100.5;14;12;9;9;8;9;1.8
14.45341;52.366;100.4;14;10;9;9;9;9;1.8
14.45344;52.36601;100.3;14;12;8;9;10;9;1.82
14.45348;52.36601;100.2;15;14;9;9;9;9;1.84
14.45351;52.36602;100.1;15;13;9;10;9;10;1.85
14.45355;52.36602;99.9;15;11;10;10;9;10;1.84
14.45358;52.36603;99.8;16;13;11;11;9;11;1.82
14.45362;52.36603;99.7;16;15;13;11;11;11;1.8
14.45365;52.36603;99.6;17;16;13;12;12;12;1.78
14.45369;52.36604;99.4;17;16;13;12;12;14;1.75
14.45373;52.36605;99.4;18;16;16;13;13;15;1.75
14.45376;52.36605;99.3;19;16;20;14;14;20;1.75
14.4538;52.36606;99.2;20;22;22;15;21;27;1.74
14.45384;52.36607;99.1;22;23;25;17;20;35;1.73
14.45387;52.36608;99;24;26;29;21;32;47;1.73
14.45391;52.36608;98.9;26;25;28;27;34;61;1.72
14.45395;52.36609;98.8;29;30;28;37;54;75;1.7
14.45398;52.3661;98.7;34;33;31;50;54;84;1.69
14.45403;52.36611;98.6;40;41;40;59;65;98;1.68
14.45407;52.36612;98.6;49;48;49;64;88;102;1.66
14.4541;52.36613;98.5;61;54;59;62;82;96;1.63
14.45414;52.36614;98.5;70;65;62;55;65;80;1.61
14.45418;52.36615;98.4;76;62;61;41;73;66;1.57
14.45422;52.36616;98.4;76;66;52;30;49;42;1.53
14.45426;52.36617;98.4;71;58;40;21;32;25;1.51
14.45429;52.36618;98.5;61;44;28;15;17;14;1.48
14.45433;52.36619;98.7;51;33;22;12;11;11;1.46
14.45436;52.36619;98.7;41;28;16;11;11;9;1.47
14.45439;52.3662;98.8;34;22;14;10;11;9;1.48
14.45443;52.36621;98.9;28;22;12;10;8;9;1.49
14.45447;52.36622;99;25;19;11;10;9;10;1.51
14.4545;52.36623;99;23;16;11;11;11;10;1.54
14.45454;52.36624;99;21;15;10;12;11;10;1.55
14.45457;52.36625;99.2;20;16;9;12;11;11;1.56
14.45461;52.36625;99.3;20;16;10;13;12;11;1.57
14.45464;52.36626;99.4;20;17;10;13;12;11;1.58
14.45468;52.36627;99.6;19;12;11;13;12;13;1.59
14.45472;52.36628;99.7;19;17;12;13;13;15;1.6
14.45475;52.36629;99.8;19;16;14;12;14;17;1.62
14.45479;52.36629;99.9;18;17;16;12;15;19;1.63
14.45482;52.3663;100;18;17;17;12;14;21;1.64
14.45486;52.36631;100.1;18;15;19;12;16;20;1.64
14.4549;52.36632;100.1;17;19;20;11;16;18;1.65
14.45493;52.36633;100.1;17;15;19;11;12;17;1.67
14.45497;52.36633;100.2;17;16;18;11;16;15;1.68
14.45501;52.36634;100.2;16;17;17;11;13;13;1.68
14.45504;52.36635;100.2;16;18;15;11;12;12;1.69
14.45508;52.36636;100.2;16;16;13;11;12;12;1.69
14.45512;52.36636;100.1;16;12;11;11;12;11;1.67
14.45515;52.36637;100;16;12;10;12;12;11;1.66
14.45519;52.36638;100;16;13;8;12;12;11;1.66
14.45523;52.36639;99.8;16;12;8;12;10;10;1.65
14.45526;52.3664;99.8;16;13;9;13;11;11;1.65
14.4553;52.36641;99.7;16;11;11;13;10;11;1.65
14.45533;52.36642;99.6;16;13;14;13;11;11;1.65
14.45537;52.36643;99.5;16;15;16;12;12;11;1.64
14.4554;52.36643;99.4;17;17;18;12;12;11;1.63
14.45544;52.36644;99.3;17;18;18;11;11;11;1.61
14.45547;52.36645;99.1;17;18;16;11;12;11;1.59
14.45551;52.36646;99;18;18;14;11;10;11;1.59
14.45555;52.36647;98.9;18;15;13;11;12;11;1.58
14.45558;52.36648;98.9;19;19;12;11;11;10;1.57
14.45562;52.36648;98.9;20;15;12;12;10;10;1.58
14.45566;52.36649;98.9;21;17;13;12;10;10;1.58
14.45569;52.3665;98.8;22;19;14;12;12;10;1.57
14.45573;52.3665;98.7;24;21;13;12;12;10;1.56
14.45577;52.36651;98.6;27;20;13;12;11;10;1.55
14.45581;52.36651;98.6;29;20;13;12;11;10;1.53
14.45584;52.36652;98.5;30;20;12;12;11;10;1.52
14.45588;52.36652;98.6;31;25;10;12;10;11;1.52
14.45592;52.36653;98.6;31;20;10;12;13;11;1.52
14.45595;52.36654;98.4;30;20;9;12;12;12;1.52
14.45599;52.36655;98.6;27;17;8;11;10;13;1.52
14.45603;52.36655;98.6;25;16;9;12;11;13;1.53
14.45606;52.36656;98.6;23;17;11;12;12;13;1.53
14.45609;52.36657;98.6;21;18;12;12;13;13;1.54
14.45613;52.36658;98.7;20;15;13;12;13;12;1.56
14.45617;52.36659;98.8;19;17;14;12;11;12;1.56
14.4562;52.36659;98.8;18;17;13;12;12;12;1.57
14.45624;52.3666;98.8;18;15;12;12;12;13;1.59
14.45628;52.36661;98.8;18;14;11;12;13;13;1.6
14.45631;52.36662;98.8;17;13;10;12;13;14;1.61
14.45635;52.36662;98.8;17;13;11;12;15;14;1.62
14.45639;52.36663;98.8;17;14;12;12;12;14;1.62
14.45642;52.36664;98.8;16;14;13;12;12;14;1.62
14.45646;52.36665;98.8;16;14;13;12;13;15;1.61
14.4565;52.36666;98.8;16;15;13;13;16;17;1.61
14.45653;52.36667;98.9;16;15;12;14;14;18;1.62
14.45657;52.36668;98.8;16;13;12;14;18;19;1.63
14.4566;52.36668;98.8;16;14;11;15;15;20;1.64
14.45664;52.36669;98.7;15;15;12;16;20;18;1.65
14.45667;52.3667;98.6;15;14;12;15;17;15;1.66
14.45671;52.36671;98.5;15;14;13;14;16;14;1.67
14.45675;52.36672;98.5;15;15;12;13;13;12;1.67
14.45678;52.36673;98.4;15;13;11;12;11;10;1.67
14.45682;52.36674;98.3;15;11;10;11;12;10;1.68
14.45686;52.36674;98.3;15;13;9;11;11;10;1.69
14.45689;52.36675;98.2;15;10;8;11;11;11;1.69
14.45693;52.36676;98.1;15;12;10;11;11;11;1.68
14.45697;52.36676;98;15;12;10;11;11;11;1.68
14.457;52.36677;97.8;15;12;12;11;10;11;1.68
14.45704;52.36678;97.7;14;14;13;10;11;11;1.68
14.45708;52.36678;97.5;14;13;13;10;9;10;1.69
14.45712;52.36679;97.4;14;12;13;10;11;10;1.71
14.45716;52.3668;97.2;13;13;14;10;10;10;1.72
14.4572;52.36681;97;13;14;15;11;12;11;1.7
14.45724;52.36682;97;13;16;15;11;12;12;1.7
14.45728;52.36682;96.8;14;15;16;12;12;13;1.69
14.45731;52.36683;96.7;15;16;16;12;13;14;1.66
14.45735;52.36684;96.6;16;17;15;12;13;15;1.65
14.45739;52.36684;96.6;17;18;15;12;12;14;1.66
14.45742;52.36685;96.6;18;15;16;12;15;14;1.65
14.45746;52.36686;96.5;18;16;17;12;12;13;1.63
14.4575;52.36686;96.4;17;17;17;12;14;12;1.62
14.45753;52.36687;96.3;17;16;19;12;11;11;1.61
14.45756;52.36688;96.2;16;17;16;12;12;11;1.61
14.4576;52.36689;96.1;16;15;14;12;12;11;1.62
14.45763;52.3669;96;15;14;12;12;12;11;1.63
14.45767;52.3669;95.8;15;13;11;12;13;11;1.64
14.4577;52.36691;95.7;15;13;9;12;12;12;1.66
14.45773;52.36692;95.6;15;12;9;12;12;12;1.68
14.45777;52.36693;95.6;15;12;10;12;12;12;1.68
14.4578;52.36694;95.5;15;11;11;13;14;12;1.68
14.45782;52.36695;95.4;16;13;12;13;15;12;1.69
14.45784;52.36696;95.2;16;16;13;13;12;12;1.68
14.45787;52.36697;95.1;16;13;14;12;14;12;1.67
14.45789;52.36697;95;16;15;14;12;11;12;1.67
14.45791;52.36698;94.9;16;13;12;12;11;11;1.67
14.45794;52.36699;94.8;16;14;12;12;11;11;1.67
14.45796;52.36699;94.7;16;12;11;11;12;11;1.67
14.45799;52.367;94.7;15;13;11;12;10;11;1.67
14.45802;52.367;94.6;15;11;11;12;13;11;1.67
14.45805;52.367;94.5;14;13;12;12;12;11;1.66
14.45808;52.367;94.5;14;13;12;12;10;12;1.66
14.45811;52.36701;94.4;14;14;13;12;11;11;1.66
14.45814;52.36701;94.3;15;14;13;12;12;11;1.66
14.45817;52.36701;94.1;15;13;14;12;12;11;1.66
14.45819;52.36702;94;15;14;14;12;10;12;1.66
14.45822;52.36702;93.8;16;17;14;12;12;12;1.66
14.45825;52.36702;93.6;16;18;15;12;11;12;1.65
14.45828;52.36702;93.5;17;16;16;13;14;12;1.65
14.45831;52.36703;93.3;18;16;17;13;13;13;1.64
14.45834;52.36703;93.1;19;18;18;14;12;13;1.62
14.45838;52.36704;92.8;20;17;18;15;14;14;1.61
14.45841;52.36704;92.6;22;20;18;16;15;14;1.58
14.45844;52.36704;92.4;23;22;18;17;13;15;1.56
14.45847;52.36705;92.3;24;21;17;19;17;16;1.55
14.45851;52.36706;92.2;24;20;17;19;19;16;1.56
14.45854;52.36706;92.1;25;22;17;19;17;16;1.57
14.45857;52.36707;92;25;19;17;19;15;16;1.58
14.4586;52.36708;92;25;20;17;17;16;15;1.59
14.45862;52.36708;92;25;22;17;16;15;15;1.6
14.45864;52.36708;92.1;24;19;16;15;14;14;1.61
14.45872;52.36709;92.1;23;19;15;14;15;14;1.63
14.45874;52.36709;92.2;22;18;14;13;15;13;1.64
14.45877;52.36709;92.3;21;17;13;12;13;13;1.64
14.45879;52.36708;92.3;19;15;12;12;12;13;1.65
14.45882;52.36707;92.3;17;13;12;11;12;12;1.66
14.45884;52.36707;92.4;16;11;11;11;13;12;1.67
14.45885;52.36706;92.6;14;12;11;11;12;11;1.68
14.45886;52.36704;92.8;14;12;11;11;10;11;1.69
14.45886;52.36703;92.9;13;12;11;11;11;11;1.71
14.45886;52.36702;93.1;13;10;11;11;11;11;1.71
14.45885;52.367;93.2;13;13;11;11;11;11;1.7
14.45885;52.36701;97;14;12;11;11;11;13;1.7
14.45883;52.367;97.3;15;11;11;11;13;16;1.71
14.45881;52.36699;97.5;15;14;11;12;14;18;1.71
14.45878;52.36698;97.6;16;12;12;12;17;21;1.7
14.45876;52.36698;97.6;16;13;12;13;18;23;1.71
14.45873;52.36698;97.7;16;13;13;14;16;23;1.72
14.4587;52.36698;97.7;17;18;14;15;16;23;1.72
14.45866;52.36697;97.5;17;17;15;17;20;23;1.7
14.45862;52.36698;97.4;18;18;17;18;19;22;1.69
14.45857;52.36698;97.3;20;21;18;18;20;21;1.68
14.45852;52.36698;97.2;22;21;19;18;21;20;1.64
14.45847;52.36698;97.2;24;21;19;18;20;18;1.62
14.45842;52.36698;97.2;24;19;18;16;19;16;1.6
14.45837;52.36698;97.3;24;21;17;15;15;14;1.6
