E,N,H,Rho.1,Rho.2,Rho.3,Rho.4,Rho.6,Gamma
14.05921834,52.40262,62.77799988,242.9095677,179.1861161,277.3975615,458.0812351,1179.385968,1.116324921
14.059255,52.40263999,62.76200104,301.4241093,223.4448628,190.9954564,314.9113954,1192.473358,1.145715991
14.05929167,52.40265999,62.73500061,289.2233818,273.2279739,364.0141519,506.5024426,1914.629673,1.144857947
14.05932833,52.40268002,62.69900131,308.3359633,237.6556923,397.441849,506.7539059,1729.388217,1.137324741
14.059365,52.40270001,62.66899872,303.8933339,216.1863339,237.6991662,332.2911696,1929.944743,1.104848611
14.05940167,52.40272001,62.63700104,339.2937536,280.2738266,411.8501221,525.6760782,1045.012517,1.120031061
14.05944,52.40273835,62.60300064,251.7668136,182.6522767,175.1294526,282.7395009,985.0161364,1.125577316
14.05947667,52.40275834,62.56299973,284.6482233,311.665183,694.4978752,1227.133732,2334.156403,1.118398459
14.05951167,52.40277666,62.52099991,335.4741918,264.0869772,456.7930158,746.0543369,2017.247806,1.115755099
14.05954667,52.402795,62.48199844,248.749096,228.1407107,578.4617787,785.0639382,1648.596923,1.086738144
14.05958333,52.40281334,62.43999863,195.4558905,172.4385576,179.5873694,142.0994152,672.5202351,1.116643295
14.05961667,52.40283168,62.39599991,195.2852474,92.33587865,166.9183577,410.7689884,669.9936422,1.152986917
14.05965333,52.40284999,62.34899902,186.0666264,106.8978109,141.9014267,97.15682677,558.9430373,1.167678271
14.05968833,52.40286833,62.31900024,219.8078351,103.9506794,192.8990413,208.5377774,365.3771655,1.174646576
14.059725,52.40288833,62.27999878,237.9408399,120.1715028,276.7676534,287.0322357,851.7089129,1.171780634
14.05976,52.40290667,62.25400162,202.293462,130.0598961,168.6589806,234.9320352,612.3317602,1.18271778
14.05979667,52.40292667,62.23600006,330.0740004,240.5938143,267.9924953,439.4969913,1676.739431,1.188726501
14.05983333,52.40294501,62.21900177,280.1437342,195.7853811,371.9033955,429.3536519,714.3896195,1.220610376
14.05987,52.40296332,62.20999908,311.6914239,314.5666873,513.0982119,919.5638826,1626.072739,1.230466083
14.059905,52.40298166,62.19100189,313.4087901,263.4515334,485.3974291,671.5476833,1224.824267,1.157596408
14.05994167,52.40300001,62.17100143,179.289955,140.1795994,246.2311367,289.3579238,644.8013195,1.130562057
14.05997667,52.40302,62.11899948,280.775963,221.8483196,529.3189159,543.3028834,651.5895327,1.149858575
14.06001333,52.40303834,62.07899857,211.4766948,257.2115036,396.6323634,584.6314316,1346.245304,1.140009354
14.06004833,52.40305834,62.0359993,184.9179924,85.00614951,200.6507064,245.3922295,973.357355,1.174563498
14.060085,52.40307668,62.0320015,168.5427199,86.23412684,288.8975584,409.2112149,1024.970962,1.190117703
14.06012,52.40309668,62.01499939,214.6594211,128.4647471,325.3195399,404.1132706,1235.18978,1.170119675
14.060155,52.40311499,61.98799896,216.568021,122.7254166,429.3108311,509.3848877,1325.531344,1.164665463
14.06019,52.40313333,61.96799851,305.1420983,212.143854,277.3812457,439.5836083,879.3614925,1.154214087
14.060225,52.40315332,61.95999908,390.8449636,451.4087739,709.643348,982.7742016,2021.881586,1.103091861
14.06026,52.40317167,61.97600174,309.0753828,349.2969806,571.1338572,778.6419408,1574.867683,1.124180374
14.06029667,52.40319001,61.97399902,207.4008493,169.1863779,223.0831375,586.8036043,1065.536868,1.166742429
14.06033167,52.40320832,61.97700119,284.3961224,253.7947275,382.3927329,695.1225249,1073.717143,1.160707288
14.06036834,52.40322835,61.98799896,266.6689515,282.9799668,483.4610275,687.8947413,1111.985297,1.139856909
14.06040334,52.403245,61.9980011,343.6519442,354.6927236,868.8656723,864.9715658,1593.857521,1.140839664
14.06043667,52.40326335,62.03699875,308.9140999,337.5888623,605.0094838,1097.871139,1792.915989,1.145823978
14.06047334,52.40328,62.07600021,238.113492,254.1768994,435.4119288,752.9348521,1423.218548,1.162396967
14.06050834,52.40329835,62.10599899,262.8568916,252.9780532,333.6222044,525.6231073,808.8344541,1.193734354
14.060545,52.403315,62.14500046,347.4829093,317.8153738,427.4765619,540.1369615,1963.882428,1.121541141
14.06058,52.40333335,62.1780014,300.8943499,226.2292829,228.7483942,332.8810739,1072.143615,1.097644946
14.06061667,52.40335166,62.2140007,178.437308,134.2025093,283.0107579,412.1109968,683.865344,1.147611911
14.06065333,52.40337,62.24700165,135.3855126,90.57810503,184.3929077,229.8677912,783.6872402,1.152167841
14.06069,52.40338834,62.26300049,126.2059892,85.48660774,291.1653281,80.17669219,625.1849102,1.159913333
14.060725,52.403405,62.29700089,303.4026682,325.3248989,502.3235616,824.9437585,1203.56501,1.142219431
14.06076,52.40342334,62.33300018,350.510424,221.9342656,535.2011409,859.7910021,2407.089241,1.090046561
14.060795,52.40344165,62.36800003,289.9650213,221.6400717,319.2385169,586.5804447,1781.984305,1.070100378
14.06083,52.40345999,62.40399933,311.3329399,266.1720704,466.4604374,968.144881,1467.621171,1.06396131
14.06086667,52.40347834,62.43799973,345.0871498,287.7943451,264.3980848,406.127327,740.8078417,1.083005307
14.06090167,52.40349668,62.45500183,275.2248063,219.1963019,320.3930478,54.31550523,839.8706918,1.111082883
14.06093833,52.40351499,62.47000122,239.7461693,171.4638043,247.7936859,401.6645753,578.3801319,1.105759061
14.060975,52.40353333,62.45199966,168.601752,139.7605007,263.1244439,448.9131747,1058.705171,1.106859323
14.06101167,52.40355167,62.42699814,135.58921,109.7938817,361.9204915,531.2730523,1042.989562,1.100031772
14.06104833,52.40357167,62.39300156,139.9922232,104.3908609,310.3661728,462.565086,558.6852619,1.123447021
14.06108667,52.40359167,62.35599899,113.4686482,88.79741163,276.1340904,740.3339617,982.5046778,1.182156366
14.06112333,52.40361001,62.32699966,177.3953554,119.9407957,262.4911719,507.4743082,723.9557536,1.207584235
14.06115834,52.40362666,62.31000137,372.453853,454.4106429,533.8969147,921.2717808,3571.520884,1.197466571
14.061195,52.40364501,62.29999924,416.2818769,391.8682624,428.5830178,748.3401073,885.6916063,1.155144858
14.06123,52.40366166,62.32300186,435.161681,426.8059217,476.9707219,673.9368661,855.2819118,1.106601556
14.06126334,52.40368001,62.34000015,341.469811,306.2385092,424.2946587,383.6569083,823.3871164,1.148265756
14.06129834,52.40369666,62.33100128,314.9231561,282.01469,325.6003964,523.4533204,869.0990992,1.145657327
14.06133167,52.40371501,62.31299973,365.3409391,281.3157396,306.3822935,349.3854729,802.4357208,1.167982693
14.061365,52.403735,62.32799912,217.4765102,134.3262751,254.6142936,439.37632,652.2476742,1.207085718
14.06139667,52.403755,62.33599854,195.7543477,153.4710358,123.6595373,139.3230765,344.162182,1.175542712
14.061425,52.40377499,62.31200028,225.6097102,210.4700052,392.7177727,341.8902691,1002.317263,1.212513318
14.06144833,52.40379499,62.30199814,156.1830711,81.35678293,704.9811768,1272.436678,1753.876278,1.217397913
14.06146667,52.40381667,62.29299927,106.6347164,101.357568,224.8782276,229.9772656,504.6936312,1.183328101
14.06148167,52.40384,62.27000046,142.3506555,148.0020503,308.51744,184.7486836,1113.386118,1.203485687
14.06149,52.40386334,62.26100159,143.4617285,145.3170117,313.0056542,174.5187268,532.7094541,1.224435071
14.06149167,52.40388667,62.25099945,161.942352,130.4334326,274.417142,353.4740234,1137.093377,1.228471265
14.06148333,52.40391,62.21300125,184.1312117,126.4361678,194.5781528,183.7378149,927.3345077,1.229179483
14.06146333,52.40393168,62.16400147,174.9443169,115.5341481,177.9803764,35.46378351,471.4490664,1.242514743
14.06143334,52.40394665,62.13800049,191.2435517,109.4018052,64.90479968,67.79531826,105.3059412,1.24531015
14.061395,52.40395502,62.11299896,268.9691443,193.2465091,420.1136554,317.2398226,1367.457531,1.241031683
14.06135333,52.40395502,62.06600189,253.5753669,259.2238931,812.920335,485.8487522,1072.803034,1.232816376
14.06131334,52.40394665,62.03099823,237.1168948,173.8940978,383.2546474,584.6729033,1100.012381,1.183168283
14.06127834,52.40393,62.0379982,163.3899936,117.0478271,308.0007877,350.9628669,976.9742947,1.174135944
14.06124333,52.40391165,62.07300186,140.6281698,83.80629758,269.4933397,170.1115578,299.203011,1.183566666
14.06120667,52.40389166,62.12599945,109.9085238,70.30546766,111.6278024,100.5199505,291.5376621,1.179929587
14.06117,52.40387335,62.13600159,232.075054,154.8941516,112.4131102,296.1941928,362.8264977,1.149459933
14.06113333,52.40385332,62.1590004,188.5158928,126.3445179,269.8644646,207.1842356,478.4315455,1.152946912
14.06109667,52.40383333,62.16400147,147.7851444,95.27429812,124.7784388,166.9141045,208.994681,1.160556903
14.06106,52.40381502,62.17599869,144.6848233,140.893122,65.88639998,55.32534616,139.23236,1.107184622
14.06102334,52.40379499,62.17599869,154.4891605,116.5135364,147.8555465,341.1175228,215.4494838,1.102136429
14.06098834,52.40377668,62.18199921,212.6099329,125.8800859,159.0700596,467.61984,941.8916,1.13917793
14.06095167,52.40375668,62.20299912,300.160697,226.7550092,374.3848348,734.733261,961.3524495,1.129619867
14.06091667,52.40373834,62.2159996,307.3967288,265.6654333,320.5747301,600.7771001,814.8438609,1.113574384
14.06088167,52.40372,62.25600052,282.5293985,276.2895543,395.968906,706.2856323,946.3891834,1.105176312
14.06084667,52.4037,62.29299927,329.0649794,323.7672964,400.1986828,777.2836542,1352.276839,1.12706181
14.06081,52.40368166,62.31600189,371.9803111,302.5064475,448.7020279,612.377096,1283.693969,1.124588647
14.060775,52.40366335,62.34700012,316.075985,295.8956213,391.1022784,587.0075647,887.0975526,1.103640036
14.06074,52.40364332,62.36100006,214.0506302,172.5619486,313.6287561,471.4204844,654.0557212,1.085937576
14.060705,52.40362501,62.375,166.6227362,144.4092922,196.4847605,458.2366257,939.9112821,1.134428357
14.06067,52.40360498,62.37799835,159.1269359,147.882041,410.4394452,715.9847656,1167.362373,1.172524011
14.06063333,52.40358667,62.35200119,136.4715061,111.5790717,275.97873,459.7411413,1048.336765,1.151453503
14.06059833,52.40356668,62.33000183,157.0527648,83.26290181,310.3980855,554.4035636,994.188396,1.153033618
14.06056,52.40354665,62.28900147,171.8084596,111.1331941,487.0545974,896.3528732,1456.396611,1.142331613
14.06052167,52.40352666,62.23199844,220.3066589,191.8578386,261.7379978,858.3293503,1257.778092,1.085598831
14.06048333,52.40350666,62.18999863,242.6088969,244.5779779,476.0498499,823.2565186,1280.157693,1.069004797
14.060445,52.40348667,62.09799957,254.5385964,278.3729569,362.4667864,697.114675,1339.996565,1.097710818
14.06040833,52.40346667,62.04999924,265.4157685,255.2190816,485.9924131,842.2466601,1516.034934,1.075607819
14.06037,52.40344667,61.98899841,221.2207275,186.849112,217.8800966,499.4152534,529.0425127,1.100064194
14.06033167,52.40342668,61.94100189,233.5084502,234.3739923,306.6458233,112.5302211,596.5934032,1.135500208
14.06029333,52.40340834,61.88899994,271.9536319,272.2186105,343.2633599,569.478563,993.0577136,1.101368692
14.06025667,52.40338834,61.85800171,185.3255087,155.0212418,282.002271,169.6059777,816.5697809,1.116471881
14.06021833,52.40336835,61.81499863,148.083064,81.65499533,212.1210119,315.8201386,522.8668397,1.149756583
14.06018,52.40334832,61.77600098,170.1551168,137.7407478,289.7962771,417.8633854,960.2217166,1.176713062
14.06014167,52.40332832,61.77199936,196.0685207,143.6582731,225.5149257,470.0403014,604.7936288,1.216686639
14.06010333,52.40330668,61.7480011,236.879177,180.0227345,374.0230362,586.5759842,1025.700944,1.228084784
14.06006667,52.40328668,61.72999954,277.2379366,333.722569,468.5373962,812.8958239,1347.119796,1.202696167
14.06003,52.40326665,61.71900177,350.9809696,352.0909055,534.2326322,854.265369,1519.664481,1.20392821
14.05999167,52.40324834,61.73099899,304.3700312,327.2053123,509.675835,1022.374269,1581.543852,1.200590552
14.059955,52.40322835,61.74599838,285.0352927,338.0835581,486.1450399,582.3035856,1038.511239,1.153999127
14.05991833,52.40321,61.76599884,286.7460955,338.0085425,356.1964988,830.55023,1015.336508,1.150463464
14.05988333,52.40319001,61.7879982,292.0883838,260.1410209,282.9550122,455.9161234,688.0652091,1.162614896
14.05984667,52.40317167,61.82500076,299.6581539,314.5256345,413.5256938,553.3230279,1067.820956,1.18529913
14.05981,52.40315167,61.86299896,268.7814223,275.2061005,485.9635709,544.2597622,1320.116011,1.211744507
14.059775,52.40313168,61.89899826,237.0468437,263.3108589,343.5673888,640.879512,933.0070643,1.173726593
14.05974,52.40311333,61.93399811,221.9743579,188.6556408,266.7629272,847.0848547,1369.461383,1.144026413
14.059705,52.40309334,61.94400024,266.5088339,199.8958194,319.352234,472.1711527,854.3613516,1.180734109
14.05966833,52.40307334,61.96699905,236.7407177,174.2421923,179.4229206,325.6932352,741.3668383,1.190404346
14.05963167,52.403055,61.99599838,269.500257,150.5301631,334.3201079,529.9564332,782.5623787,1.137374475
14.059595,52.40303501,62.04299927,303.6373704,254.0950144,310.8284396,720.7922077,954.8798553,1.134020636
14.05955833,52.40301501,62.07400131,293.907837,264.4194462,364.6276121,562.8324613,797.1614872,1.142313055
14.05952167,52.40299501,62.11299896,295.88539,218.9822486,400.8785554,625.4758937,1202.096722,1.161999078
14.059485,52.40297667,62.16699982,223.8471882,159.4195189,320.6256653,403.4456708,769.6574926,1.194024823
14.05944833,52.40295668,62.21300125,262.3013588,234.9527472,291.7554353,343.2814711,1088.382411,1.185766156
14.05941167,52.40293668,62.25500107,300.0545936,243.1826443,274.2147344,602.4269923,796.9424101,1.157980093
14.059375,52.40291665,62.30400085,257.8251398,190.3171517,170.1669196,262.8901325,635.9902183,1.16616925
14.05933834,52.40289666,62.34299851,269.3525015,209.9808768,209.6877033,482.3175462,816.9497593,1.134154218
14.05930167,52.40287666,62.38800049,285.1694992,292.5577284,298.4181513,422.7461786,1176.40465,1.110018619
14.059265,52.40285667,62.42699814,258.9305485,193.541357,276.8392428,470.4406674,749.9565125,1.153529669
14.05922833,52.40283667,62.47800064,225.5944451,187.5310835,111.7970726,57.07458887,469.4385121,1.183381183
14.05919167,52.40281668,62.50899887,259.0186289,194.7121819,742.2220023,781.1055323,1718.372897,1.184891425
14.059155,52.40279668,62.54899979,249.3030526,277.7077411,468.337903,894.2357354,1639.108533,1.172143277
14.05911833,52.40277666,62.60400009,286.9884067,238.5862148,432.4662688,620.3369779,2515.776271,1.168065411
14.05908167,52.40275834,62.62799835,318.5435125,247.0657425,350.100284,693.5577483,1470.309168,1.169749783
14.05904667,52.40273835,62.63600159,283.6366579,193.8780326,323.4267491,634.3361339,1862.494452,1.14418364
14.05901,52.40272001,62.65599823,336.3227103,253.8249017,327.9952369,740.1045653,2184.278337,1.114865228
14.05897333,52.40270001,62.68099976,276.134657,202.7948024,420.1113819,682.4299144,1239.573708,1.146497076
14.05893833,52.40268167,62.71300125,239.6895086,195.4176515,250.9953207,595.2040703,1330.573473,1.167021567
14.05890167,52.40266333,62.7519989,234.5144626,186.1442336,346.5616351,460.459435,1311.090613,1.15453349
14.058865,52.40264333,62.77099991,256.594336,193.0006826,312.9270747,358.4068145,857.4323571,1.135106219
14.05883,52.40262499,62.79600143,298.6625566,278.444451,346.8152174,323.4456471,877.1727295,1.156900366
14.05879333,52.40260499,62.82400131,254.3072718,195.5241628,333.0831515,266.303151,1248.067886,1.180747864
14.05875667,52.40258665,62.85100174,220.4627852,151.7606048,277.294686,264.0634279,997.1763402,1.130451968
14.05872,52.40256834,62.875,197.9359675,138.5765175,217.5277967,268.4043897,639.5866941,1.16085737
14.058685,52.40255,62.88100052,176.8587745,78.54305601,223.7662674,278.6729771,626.5873673,1.203268204
14.05864833,52.40253,62.88499832,164.6994907,77.01119503,170.4744707,505.4562394,601.7028562,1.176953781
14.05861333,52.40251166,62.89099884,228.383731,134.1849293,280.7615885,144.7775366,711.3756907,1.183305948
14.05857667,52.40249332,62.89899826,238.9446188,145.0332648,223.739797,282.4127802,881.4764686,1.171847757
14.05854167,52.40247332,62.89699936,192.4033674,99.74186078,173.0629951,83.63108131,289.2031435,1.159519034
14.05850667,52.40245501,62.89300156,284.598,157.3490516,135.6127597,132.8897609,299.690338,1.133821603
14.05847167,52.40243667,62.85900116,232.6056112,163.7608561,317.4497512,144.5960037,541.664437,1.139631207
14.058435,52.40241667,62.83000183,221.0889726,128.8720993,352.5074422,388.3265339,1059.90203,1.158856091
14.05839833,52.40239668,62.78499985,196.754716,107.5899495,201.7289638,191.4443961,600.8150427,1.170768018
14.05836333,52.40237834,62.72299957,176.3264358,118.1182193,330.2461899,338.0986787,767.6101898,1.18362406
14.058325,52.40235834,62.6570015,143.5729559,76.81008965,169.7595086,180.6903795,454.0451472,1.237654602
14.05828833,52.40233835,62.57400131,120.0769059,60.6493402,104.2461851,137.5994689,240.5572126,1.221645343
14.05825,52.40232,62.43399811,126.3689842,108.6268266,184.7106083,131.1252644,383.687344,1.169490631
14.05821333,52.40230001,62.25299835,105.719173,89.07384326,164.8690393,197.5173844,309.6049166,1.220710016
