E,N,H,Rho 1,Rho 2,Rho 3,Rho 4,Rho 5,Rho 6,Gamma,V,Kurs,Strecke gesammt,GWI
13.27236335,52.204695,39.67200089,566.7463933,583.366159,459.8958533,404.8108019,1.269226297,280.1464581,0.938939938,13.43000031,26.10000038,0.60233685,0.165671974
13.27238668,52.204725,39.59600067,650.1122268,664.2423495,569.4007738,442.2190379,0.567660739,303.5223351,0.952394434,13.32999992,25.29999924,0.606105349,0.146496927
13.27241166,52.204755,39.61100006,520.9182827,470.9994718,375.227334,302.3793168,1.406520637,240.9706704,0.942996426,13.28999996,26.5,0.609750973,0.181025788
13.272435,52.204785,39.56800079,502.5136215,454.8208645,328.9241566,271.9982252,0.571492169,218.6056153,0.921146854,13.72999954,25.20000076,0.613503616,0.183307838
13.27245833,52.20481501,39.55699921,442.4074434,419.1776667,327.5478422,314.3651952,0.979109345,195.0145397,0.910691324,13.63000011,25.5,0.617341802,0.205849006
13.27248335,52.204845,39.51300049,409.2787516,347.384042,263.4111306,195.3875968,2.512449298,164.2639406,0.92142717,13.57999992,26.5,0.621088468,0.225134378
13.27250834,52.20487499,39.45899963,377.4505602,352.7941942,213.5308626,200.1871965,1.684116438,145.0856681,0.916644,13.85000038,26.70000076,0.624891729,0.242851408
13.27253501,52.20490667,39.43299866,436.1119906,381.441881,286.4474903,221.068713,2.834629776,193.0042786,0.925495291,14.07999992,27.20000076,0.628778627,0.212215053
13.27255999,52.20493833,39.40000153,303.3247217,303.2456717,235.7806362,211.5580992,1.730659968,176.617227,0.947012555,14.0699997,25.70000076,0.632682308,0.312210805
13.27258501,52.20496834,39.40200043,342.8847686,358.7511165,255.4506851,283.5510918,1.255827164,271.3051886,0.947811465,13.93999958,25.60000038,0.636572695,0.276422738
13.27261,52.205,39.39199829,383.7509601,367.2978925,358.8510945,291.3096035,0.240726168,225.1859644,0.985692007,13.57999992,25.39999962,0.640399297,0.256857209
13.27263333,52.20503,39.38800049,671.9770126,751.0293093,625.7670847,856.3342561,1.726602792,376.332151,0.968553464,13.64999962,25.10000038,0.644184827,0.14413491
13.27265501,52.20506167,39.38800049,794.3136477,888.3140024,829.432058,895.0013482,1.291735937,630.9002557,0.982144067,13.27999973,23.39999962,0.647916857,0.123646883
13.27267834,52.20509167,39.36700058,570.6021155,695.8482899,657.2479944,959.384648,3.019806567,481.704918,1.033753976,13.5,24.5,0.651647884,0.18116897
13.27270168,52.20512166,39.35100174,633.5949309,705.6360193,670.8712517,2706.393895,3.236409895,379.2421817,1.034501529,13.51000023,25.70000076,0.655386518,0.163274906
13.27272501,52.20515334,39.34899902,621.6030629,598.266557,434.8814579,447.7543278,0.974787653,358.2344745,1.002832199,13.47000027,26.5,0.659139725,0.161329996
13.27275,52.20518333,39.33300018,786.1790107,853.7941126,713.0699346,771.0547527,1.126166247,364.791248,0.968942999,13.92000008,25.79999924,0.662979187,0.123247121
13.27277501,52.20521334,39.30699921,736.4935048,743.9403237,666.8731552,552.4697172,6.811625919,2556.856212,0.956019568,13.61999989,26.39999962,0.666822057,0.129806925
13.2728,52.20524333,39.32099915,623.2354187,590.3793539,444.1604158,410.5651029,2.322192379,247.6480497,0.960440921,13.34000015,26.20000076,0.670616576,0.154105638
13.27282333,52.20527333,39.32899857,580.3132316,692.8791143,687.6808921,915.5945024,3.849459082,395.0776977,0.974372418,13.43999958,25.20000076,0.674266448,0.167904567
13.27284667,52.205305,39.32799912,519.167705,585.4141431,561.1096185,6879.12402,3.453922507,2831.449012,0.985773956,13.59000015,25.70000076,0.67801754,0.189875824
13.27287165,52.20533667,39.35699844,419.1371208,420.2115192,488.1330943,505.9233974,1.203418328,236.438281,1.013130844,13.90999985,25.60000038,0.681805459,0.241718233
13.27289667,52.20536666,39.38399887,538.5952081,701.3966515,269.6784116,237.8734791,0.355170084,199.7747223,1.000393314,14.10000038,27.10000038,0.685692562,0.185741221
13.27292166,52.20539834,39.34400177,562.8478485,636.8510752,440.2219749,482.0047449,2.289516984,2166.897287,0.974563388,14.01000023,27,0.689603015,0.173148639
13.27294668,52.20543,39.35800171,473.0117823,453.1751943,354.8335422,282.1728045,2.04203606,214.7772066,1.005687125,14.18999958,27.20000076,0.693552742,0.212613546
13.27297335,52.20546166,39.32799912,455.6087031,405.7594756,274.8475753,156.6140113,6.373745215,185.4319691,1.042948163,14.14000034,26.20000076,0.697505198,0.228913134
13.27299833,52.20549334,39.31399918,510.5587143,425.1149873,354.2228598,195.1422363,3.006747215,300.9784433,1.059746127,13.93999958,25.79999924,0.701410124,0.207565966
13.27302167,52.20552333,39.33399963,415.4138513,314.4595853,245.9096085,95.16751813,8.088789631,7367.991398,1.047381119,13.63000011,25.89999962,0.705180765,0.252129561
13.273045,52.20555334,39.34000015,702.1843582,712.8858512,448.3357879,292.1970499,1.101919998,1062.851961,1.047394754,13.10999966,25,0.708934526,0.149162359
13.27306833,52.20558333,39.31399918,769.5539731,887.4204162,833.0206307,745.2415928,1.621768401,584.447745,1.022699719,13.17000008,23.89999962,0.71254822,0.132895126
13.27309167,52.20561167,39.36100006,419.3922026,307.0688972,264.1813293,229.4514637,6.682768528,374.4497574,0.986413937,12.85000038,27.10000038,0.716206903,0.235200829
13.273115,52.20564167,39.39799881,358.6722847,247.1384518,231.220791,221.2768885,2.578442164,721.0442456,1.00499917,12.67000008,26.29999924,0.719702427,0.280199841
13.27313668,52.20566834,39.4280014,436.6590906,284.3266022,192.852276,274.1639424,6.911975371,365.2820209,1.018136469,12.39000034,25.60000038,0.723221599,0.233165069
13.27316001,52.20569666,39.49100113,386.8736821,331.1575789,227.5595696,158.5736332,2.352677349,143.5290076,1.02038623,12.39999962,25.89999962,0.726626151,0.263751782
13.27318166,52.205725,39.52099991,365.0385187,286.3593419,181.6433485,130.6593285,1.492005624,128.3491766,0.999878122,12.67000008,27.70000076,0.730142542,0.273910306
13.27320499,52.20575333,39.54600143,533.2727652,497.2817452,368.6446548,439.7625191,2.994754287,236.108556,0.97675647,12.76000023,25.5,0.733643777,0.183162639
13.27322833,52.20578167,39.59199905,376.7036784,369.4827523,290.6455478,332.6094223,0.966042225,236.4120079,0.997230551,12.78999996,26.60000038,0.737221011,0.264725461
13.27325166,52.20581166,39.60599899,331.2988384,253.006724,189.5983789,151.3137586,2.467530679,153.4696849,1.028881491,12.80000019,28.79999924,0.740746467,0.310559945
13.27327334,52.20584,39.64099884,363.0470429,297.623193,206.4867237,159.9269352,1.265021944,115.4115949,1.015601581,12.77999973,28.10000038,0.744342333,0.279743796
13.27329667,52.20586834,39.70199966,413.9567644,239.6166164,274.7009409,187.7134045,1.568139072,124.6446584,1.020521249,12.84000015,26.39999962,0.747851718,0.246528463
13.27332001,52.20589666,39.74100113,355.0373483,311.9471324,256.5442966,190.9951418,2.357024295,130.8370888,1.047126257,12.82999992,25.60000038,0.751454902,0.294934114
13.27334166,52.20592667,39.78499985,238.7846257,195.8967256,157.4117553,172.1589845,1.486277442,215.9022216,0.996909213,12.97000027,26,0.755027528,0.417493048
13.27336499,52.205955,39.81200028,336.312994,256.3784196,160.2872166,126.8694162,2.18049973,199.6922485,1.011546225,12.82999992,26.60000038,0.758583241,0.300775243
13.27338832,52.20598334,39.83800125,230.9612253,191.2596247,167.0347253,247.8120482,3.424221674,168.0054349,1.066753882,12.60000038,24.89999962,0.76212078,0.461875746
13.27341,52.20601001,39.88299942,347.3698521,202.3768283,151.2069127,125.4495082,3.027103394,162.574182,1.088909247,12.10000038,23.89999962,0.765578389,0.313472583
13.27343165,52.20603833,39.88299942,441.1590735,409.8895551,304.4698291,281.5620423,1.754156566,161.0560547,1.063356119,12.25,25.70000076,0.768983179,0.241036892
13.27345333,52.20606667,39.88600159,378.834981,331.6784379,269.4680018,299.0807435,1.964560959,204.7599171,1.006797629,12.30000019,25.89999962,0.772388444,0.265761527
13.27347666,52.20609333,39.90499878,330.8616872,358.8573309,276.5735233,532.1043976,1.672470779,255.3799454,0.997208411,12.65999985,26.70000076,0.775805551,0.301397366
13.2735,52.20612167,39.92699814,441.0792113,417.4310058,293.6600885,290.9516898,1.064151244,196.7656645,1.004430429,12.8199997,28,0.77937973,0.227721099
13.27352168,52.20615166,39.95199966,437.4730876,415.3947783,285.5611854,203.9846247,1.995487804,182.5556324,1.013455322,12.64999962,25.70000076,0.782915486,0.231661181
13.27354501,52.20618,39.97000122,434.3136807,395.8287387,323.9687402,271.2940158,0.560768691,213.0220136,0.989596719,13.0699997,25.10000038,0.7864503,0.227852993
13.27356834,52.20620834,40.02199936,344.0369182,230.5313052,172.675007,140.2321598,1.015401522,125.9786337,0.976575638,12.96000004,25.89999962,0.790070032,0.283857803
13.27359168,52.20623833,40.02500153,366.1711129,228.0776828,145.8031672,165.4838498,1.649379516,178.8230402,1.020363037,13.10000038,26.10000038,0.793688683,0.278657437
13.27361501,52.20626833,40.06600189,385.5175985,283.2445289,208.6118522,180.5142942,1.188725086,128.0449727,1.061206693,13.15999985,25.29999924,0.797341705,0.275268029
13.27363666,52.20629667,40.09999847,441.922818,450.2782741,187.180754,161.1262897,4.304151321,2225.641824,1.056846292,13.11999989,26,0.801041626,0.239147256
13.27365999,52.20632666,40.12099838,411.3183353,344.5165486,235.5196833,174.7745937,3.373094315,162.2833207,1.01318017,13.52000046,27.20000076,0.804730563,0.246325068
13.27368501,52.20635667,40.16799927,429.0967668,307.647427,214.5295245,185.4900035,2.178926641,135.5776622,0.997361606,13.82999992,27,0.808482671,0.232432794
13.27371,52.20638833,40.18799973,409.21559,356.6847,245.5594009,272.481724,0.6951549,160.6006489,0.998547726,13.97000027,26.39999962,0.812343188,0.244015074
13.27373502,52.20641834,40.23400116,364.0628874,380.9476867,275.7631387,290.3270983,1.095941016,185.6598444,1.004951303,13.89000034,27.10000038,0.816222302,0.276037832
13.27376,52.20645,40.26399994,363.0692224,254.5926163,181.3039705,163.2064956,1.406190134,157.4776759,0.995961487,13.52000046,24.70000076,0.820022109,0.274317245
13.27378333,52.20647999,40.30400085,414.1135352,329.9932386,230.7376387,171.0689217,1.725580375,131.4224323,0.98674899,13.52000046,24.5,0.820022109,0.238279821
13.27380501,52.20651167,40.34799957,390.548723,277.8127243,176.2451488,124.2723635,2.375808459,128.2327429,0.974177139,13.67000008,22.60000038,0.827569924,0.249438055
13.27382501,52.20654333,40.38299942,367.4189746,326.0942627,223.5741239,190.2949038,0.828939976,154.4978379,0.989058353,13.94999981,21.60000038,0.83140912,0.269190875
13.27384666,52.206575,40.42200089,295.9300182,224.4271747,179.5069163,177.8619089,2.61935424,141.1125173,0.99423602,14.10999966,20.10000038,0.835302729,0.335969979
13.27386834,52.20660833,40.42900085,345.4284137,278.4151525,188.2912072,196.0946881,1.881843404,998.3986093,1.03435192,14.47000027,21.79999924,0.839351709,0.299440312
13.27388999,52.20664167,40.47299957,148.7241231,211.7942724,182.9932849,1635.86795,2.437364973,7154.102975,1.051845502,14.39999962,24.5,0.843340441,0.707246061
13.27391501,52.20667501,40.51800156,248.7385463,252.1506741,181.0282567,264.2385453,0.187340604,183.1629144,0.963549655,14.72000027,26.20000076,0.847324004,0.387374482
13.27394333,52.20670667,40.53699875,285.8872141,275.2479236,201.76952,205.8969223,1.73769932,184.9408624,0.949157901,14.76000023,28.89999962,0.851425348,0.33200432
13.27397,52.20673833,40.58300018,268.9888952,172.6082045,133.0264615,128.6101252,2.215698559,146.4014604,1.012338889,14.17000008,27.5,0.855435813,0.376349696
13.27399499,52.20677001,40.64699936,175.1661135,190.4434112,276.0213374,146.1851116,1.696162322,247.9408949,1.010849088,13.88000011,26.20000076,0.859333182,0.577080274
13.27402,52.20680167,40.69599915,248.184865,243.9538419,148.9684853,158.1686377,1.505464929,225.45732,0.979434793,13.42000008,25.29999924,0.863179232,0.394639211
13.27404334,52.20683166,40.71900177,235.3481324,186.1350052,157.3960077,144.7285717,1.500049755,155.1819816,0.973442386,12.92000008,25,0.866792217,0.413618063
13.27406667,52.20686,40.76300049,274.6415248,256.0889596,159.7350498,158.6384527,0.503359618,586.1699211,0.968658832,12.52999973,25.5,0.870352453,0.352699335
13.27408832,52.20688833,40.81299973,221.2342445,243.0860326,176.0123479,243.8783419,1.26724165,127.641252,0.979188098,12.63000011,24.79999924,0.873825064,0.44260241
13.27410835,52.20691667,40.84199905,182.3574699,112.4275245,74.95792916,69.21531955,4.824232645,155.6066342,1.019535327,12.88000011,22.89999962,0.8774044,0.559086133
13.27413,52.20694666,40.84400177,168.8796497,164.9448971,127.4174284,217.1325132,0.542938383,489.2309343,1.070063971,13.11999989,23.60000038,0.880971922,0.633625172
13.27415168,52.20697834,40.83100128,291.5758643,242.8375378,169.4470185,177.6890475,1.879916107,179.5814656,1.024860312,13.76000023,22.29999924,0.884738773,0.351490105
13.27417332,52.20701,40.83399963,289.4062918,216.174622,172.5875179,193.85281,0.311057515,136.5542535,0.975164481,13.98999977,23.29999924,0.888611185,0.336953449
13.27419666,52.20704001,40.84400177,302.9122136,246.5002314,171.4317943,170.6065547,2.854138372,184.1609829,1.013737747,13.69999981,26,0.892455192,0.334663873
13.27422333,52.20707167,40.86399841,339.4054752,245.1262942,158.789841,87.57286971,5.316636887,250.0360474,1.029845877,14.19999981,27.10000038,0.896312014,0.303426418
13.27425,52.20710333,40.89099884,278.9069226,212.0299103,163.8848113,174.8367126,2.343440807,161.1159658,1.034365237,13.90999985,27.20000076,0.900213178,0.370863953
13.27427667,52.20713499,40.91199875,369.7461054,266.8719169,180.7042036,134.9319882,1.609879576,145.2469177,1.022572882,14.64000034,26.39999962,0.904198849,0.276560826
13.27430499,52.20716667,40.93199921,317.6914541,281.3589786,210.9148813,509.6449448,0.846785234,982.4087531,1.017238843,14.32999992,28.60000038,0.908166878,0.320197106
13.27433332,52.20719667,40.93899918,357.1371715,434.6696075,240.9401848,263.7657376,2.27372027,218.5757225,1.006975165,13.90999985,28.29999924,0.912095113,0.281957535
13.27435999,52.20722667,40.93600082,293.4620667,724.7048098,309.0585463,374.98724,10.91194965,265.367336,0.979457425,13.88000011,27.39999962,0.915951088,0.333759465
13.27438501,52.20725834,40.93700028,327.1556246,527.0255403,435.2303502,671.6411233,7.940796499,565.2377824,0.963531235,14.10000038,27.20000076,0.919832726,0.294517704
13.27441168,52.20729,40.92900085,362.9739457,290.899128,175.01734,617.2646839,0.981449022,234.1278042,0.993069287,14.44999981,25.89999962,0.92380639,0.273592443
13.27443832,52.20732166,40.90800095,395.3598214,311.4300793,296.2897771,1354.518002,1.483800549,459.7026224,1.027418192,14.46000004,26.89999962,0.927812413,0.259869146
13.27446667,52.20735334,40.86500168,428.5891005,308.1129516,202.9059288,443.1084834,0.493331988,200.9293513,0.995527924,14.11999989,28,0.931781798,0.232280271
13.27449166,52.20738333,40.79399872,439.5099893,331.9558135,231.5391969,199.9940609,0.909790514,137.7295194,0.959260394,14.13000011,28.79999924,0.935711188,0.21825679
13.27451833,52.20741499,40.75500107,404.7227008,388.3962356,324.8473392,261.3199754,0.766613766,182.147437,0.962112839,13.94999981,28.60000038,0.939605857,0.237721491
13.27454335,52.20744667,40.68799973,443.3517658,421.0581169,361.8570207,304.0066457,0.735147995,254.5115859,0.974028522,13.94999981,27.89999962,0.939605857,0.219696547
13.27456999,52.20747666,40.6570015,386.2093401,314.9877718,226.9962871,181.3609442,2.855901971,240.4049654,0.956570517,13.88000011,27.60000038,0.947375034,0.24768187
13.27459501,52.20750667,40.5909996,381.5632091,322.6766455,250.055377,190.8936237,1.525498095,173.3074858,0.975624503,13.61999989,25.70000076,0.95118286,0.25569145
13.27461999,52.20753834,40.56700134,433.2109599,323.5860554,225.1010444,211.9718094,0.912485518,188.8669606,0.988288312,13.5699997,27,0.954968478,0.228130958
13.27464501,52.20756833,40.50999832,390.2075691,293.6402524,194.9888713,171.4637727,1.673530637,187.4058176,0.979818298,13.5699997,27.20000076,0.954968478,0.251101818
13.27466834,52.20759834,40.47200012,369.2433871,324.4197339,234.3625714,238.5549055,1.440937697,191.4708138,0.986637274,13.60000038,26.10000038,0.962513897,0.26720513
13.27469333,52.20762833,40.4640007,439.5514553,278.8109892,179.9557633,263.9877194,3.946572956,197.3706392,1.002542477,13.81000042,26.60000038,0.966392678,0.228083075
13.27472,52.20766001,40.44400024,360.9784981,269.4430636,213.1271702,151.0769065,0.96729543,166.3569067,0.997357077,13.90999985,26.79999924,0.970132969,0.276292655
13.27474499,52.20769167,40.4070015,341.6129989,229.7566764,205.9448369,207.4444329,2.826078964,232.3468748,1.013767401,14.28999996,25.5,0.974062776,0.296759024
13.27476832,52.20772333,40.35300064,393.0532809,314.9580752,242.7512425,180.1516272,1.014175501,195.598363,0.996162793,14.11999989,25.39999962,0.978037698,0.253442177
13.27479334,52.20775499,40.30199814,224.3321209,199.6667714,136.8830318,97.70475415,1.553340921,128.4095204,1.012038248,13.93999958,26.10000038,0.981949309,0.451133901
13.27481667,52.20778667,40.26800156,361.4544825,264.6412951,190.7335707,123.5178227,1.630239905,160.9081526,1.049420627,13.96000004,25.10000038,0.985827668,0.290332719
13.27484001,52.20781833,40.24000168,298.4120046,283.721113,229.2355431,191.6468372,0.716288276,203.9946945,1.009624673,13.97000027,25.5,0.989653252,0.338332459
13.27486334,52.20784833,40.22200012,360.2907021,293.7421635,191.8505286,128.013101,0.6277457,203.8081108,1.018396234,13.77999973,25.29999924,0.993537427,0.282659593
13.27488833,52.20788,40.1969986,404.9282435,321.9755734,238.2301609,159.0390519,0.88260511,181.2901926,1.054817365,13.88000011,25.29999924,0.99739889,0.260494886
13.27491166,52.20791,40.15299988,379.8205122,411.7981319,338.9438078,204.6320232,2.593505701,165.6514203,1.013160245,13.43000031,26.29999924,1.001196831,0.266747111
