X;Y;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.98984833;52.91619498;47.08300018;257.5646753;218.4752759;213.9681337;235.3310749;;150.3681417;1.577660237;0.61252974;190;44854;11:47:08.000
13.98986836;52.91621335;47.00400162;261.5822554;228.4232861;231.3791873;239.8116387;;150.8081424;1.582597806;0.605009619;191;44854;11:47:09.000
13.98988832;52.91623166;46.90299988;273.8705347;238.5012771;242.8023559;244.8528221;;150.4823906;1.588855114;0.58014825;192;44854;11:47:10.000
13.98990669;52.91624998;46.76300049;285.4500815;249.0218396;234.9415249;244.7818116;;149.1890552;1.59740692;0.559609902;193;44854;11:47:11.000
13.98992666;52.91627;46.58499908;299.9599705;263.6022567;260.7715785;238.3098361;;153.2769328;1.60300333;0.53440575;194;44854;11:47:12.000
13.98994834;52.91629003;46.36999893;320.4552933;271.7182158;240.9562799;234.3630143;;154.9326713;1.599593368;0.499162723;195;44854;11:47:13.000
13.98996665;52.91630999;46.125;334.3329681;269.5784958;240.305836;226.702767;;155.0903679;1.589624624;0.475461524;196;44854;11:47:14.000
13.98998165;52.91633167;45.82400131;331.7509512;263.8778897;233.8296668;214.0941917;;150.3743592;1.586156288;0.478116576;197;44854;11:47:15.000
13.9899917;52.91635501;45.53900147;325.275977;251.5254986;217.9333483;201.3651056;;142.3990582;1.589638325;0.488704496;198;44854;11:47:16.000
13.99000168;52.91637497;45.21799851;308.737604;232.675203;193.8573716;193.8781257;;136.2284067;1.58256625;0.512592645;199;44854;11:47:17.000
13.99001001;52.916395;44.93500137;287.0980285;212.8723177;184.612342;186.1107214;;129.9756133;1.583160677;0.55143558;200;44854;11:47:18.000
13.99001834;52.91641331;44.63199997;265.7496487;204.9835482;172.7828697;178.1876449;;124.0074148;1.603734143;0.603475546;201;44854;11:47:19.000
13.99002501;52.91643168;44.36800003;261.813607;199.780069;190.3081374;170.8271365;;128.7553233;1.626971233;0.621423482;202;44854;11:47:20.000
13.99003169;52.91644999;44.04399872;263.1316773;200.9822816;183.5206289;165.3375516;;142.9119847;1.637448485;0.622292421;203;44854;11:47:21.000
13.99003836;52.91647002;43.73799896;273.6908456;205.0931106;184.1322452;163.9144703;;153.5445234;1.64151938;0.599771387;204;44854;11:47:22.000
13.99004332;52.91648998;43.4070015;283.8398906;209.8460092;189.0160987;156.7413653;;171.5792181;1.635153934;0.576083203;205;44854;11:47:23.000
13.99004498;52.91651001;43.10400009;294.6377739;211.8945784;181.3135495;156.6249461;;187.8259875;1.611468838;0.546932193;206;44854;11:47:24.000
13.99004002;52.91653169;42.80799866;301.6062501;219.3662081;191.3646208;162.5500889;;191.5486499;1.577007184;0.52286953;207;44854;11:47:25.000
13.99002667;52.91655165;42.52399826;314.1466682;231.1126593;204.2151101;165.6126663;;188.0835253;1.541368032;0.490652357;208;44854;11:47:26.000
13.99000333;52.91656831;42.3730011;328.7282821;246.4262855;211.6964275;161.1891091;;175.5072151;1.514792007;0.460803676;209;44854;11:47:27.000
13.98997498;52.91658166;42.26100159;350.9337978;265.8434202;217.3879465;168.3753298;;153.6286541;1.496464315;0.426423538;210;44854;11:47:28.000
13.98994166;52.91658999;42.18399811;376.7139334;278.8877633;208.3842029;167.2820467;;132.7080661;1.487747509;0.394927656;211;44854;11:47:29.000
13.98990835;52.91659336;42.24300003;395.1072684;278.6764485;210.8270571;158.2642304;;115.6470267;1.478612427;0.374230632;212;44854;11:47:30.000
13.98987503;52.91659164;42.3199997;396.9774617;263.5725801;202.1076051;151.2441002;;96.31243795;1.462871304;0.368502357;213;44854;11:47:31.000
13.98984;52.91658332;42.49900055;385.3487221;240.2410495;171.5792406;147.1780567;;85.85451234;1.456553304;0.377983167;214;44854;11:47:32.000
13.98981501;52.91656831;42.73500061;360.9968846;210.2593877;150.8597806;140.7111779;;81.63313591;1.463490508;0.405402531;215;44854;11:47:33.000
13.98979664;52.91655331;43.00500107;329.2728628;184.8478657;148.0394906;147.357191;;78.60267571;1.468127799;0.445869662;216;44854;11:47:34.000
13.98978335;52.91653169;43.33599854;301.7249564;168.5920402;157.3157194;158.9862874;;79.2102343;1.474365373;0.488645484;217;44854;11:47:35.000
13.98977;52.91651001;43.63899994;284.3868327;162.9494942;146.71531;164.4097732;;87.86006056;1.489580458;0.523786718;218;44854;11:47:36.000
13.989755;52.91648833;43.95399857;273.5664238;162.9837389;157.0670434;171.9000168;;93.50627355;1.497111097;0.547256888;219;44854;11:47:37.000
13.98974164;52.916465;44.23600006;267.852609;170.4750415;169.4842614;175.0302134;;95.58530504;1.491040872;0.556664681;220;44854;11:47:38.000
13.98972664;52.91644001;44.54800034;267.6415763;180.9023837;170.0889701;166.4691752;;100.0486256;1.48077657;0.553268513;221;44854;11:47:39.000
13.989715;52.91641331;44.84000015;268.0703277;191.3171316;175.0583634;164.3755366;;103.5954073;1.476475073;0.550779001;222;44854;11:47:40.000
13.98970165;52.91638832;45.09400177;266.1882349;202.7615215;178.0253356;186.6976826;;101.9983529;1.486371054;0.558390965;223;44854;11:47:41.000
13.98968837;52.91636168;45.34899902;269.1944114;213.0240294;181.8558405;202.551581;;104.5076692;1.499130632;0.556895154;224;44854;11:47:42.000
13.98967501;52.9163367;45.53499985;274.9122189;220.6869369;206.4727395;217.1072184;;109.26825;1.506777354;0.548093991;225;44854;11:47:43.000
13.98966166;52.91630999;45.69200134;280.4555806;224.1951743;201.8121105;244.2552309;;110.5365901;1.515244536;0.540279688;226;44854;11:47:44.000
13.98964831;52.91628501;45.8030014;285.961318;223.5975418;220.8875851;255.6629166;;109.5516926;1.523236389;0.532672181;227;44854;11:47:45.000
13.98963668;52.91626002;45.8730011;292.9291572;222.010898;237.3479426;243.0476002;;108.7626443;1.532806931;0.523268816;228;44854;11:47:46.000
13.98962332;52.91623332;45.9109993;298.2860258;222.0711277;228.1091289;242.8085042;;109.6133412;1.545109358;0.517995891;229;44854;11:47:47.000
13.98960997;52.91620668;45.90399933;303.9396765;222.0637903;225.351962;248.9972784;;109.1995579;1.55546337;0.511767134;230;44854;11:47:48.000
13.98959669;52.91617998;45.89199829;308.0324114;225.4138545;233.4735651;228.2630297;;108.4434673;1.567862709;0.508992772;231;44854;11:47:49.000
13.98958333;52.91615499;45.86700058;309.8551027;229.4573243;213.393892;214.051537;;106.3263509;1.581616677;0.510437512;232;44854;11:47:50.000
13.98957164;52.91613;45.85699844;303.397317;225.8684258;202.1303318;202.2146588;;102.3150214;1.590480144;0.524223536;233;44854;11:47:51.000
13.98956165;52.91610667;45.8769989;285.6219545;214.8025238;189.7030764;173.2893538;;92.367731;1.600443265;0.560336221;234;44854;11:47:52.000
13.98955002;52.91608334;45.90999985;256.9969823;196.4041901;156.4466674;134.9488184;;78.43624259;1.615355553;0.628550397;235;44854;11:47:53.000
13.98953832;52.91605835;45.93700028;221.1652996;169.5456017;129.0195006;113.1985236;;65.07205459;1.627046149;0.735669724;236;44854;11:47:54.000
13.98952497;52.91603336;46.02399826;181.5512445;139.6818454;111.3414566;88.99432741;;54.23488371;1.632324758;0.899098633;237;44854;11:47:55.000
13.98951333;52.91601003;46.15800095;144.8392754;111.2599119;85.24579149;66.95926237;;45.2692077;1.634655862;1.128599862;238;44854;11:47:56.000
13.98949998;52.9159867;46.35499954;113.7827278;86.0920841;59.7613299;53.18170807;;39.50573294;1.645641628;1.446301789;239;44854;11:47:57.000
13.98948669;52.91596336;46.60599899;89.24039494;65.4409868;51.57882941;45.42373605;;39.46994309;1.660919374;1.861174387;240;44854;11:47:58.000
13.989475;52.91593831;46.90800095;70.41534644;50.4307514;39.9371445;39.42876062;;41.77287666;1.668490129;2.369497863;241;44854;11:47:59.000
13.98946164;52.91591498;47.24900055;56.51160325;40.61763183;36.31524555;42.22333184;;45.77926725;1.682517074;2.977294886;242;44854;11:48:00.000
13.98944836;52.91589165;47.60699844;47.75668995;37.2319077;38.33157892;49.76350443;;52.04397105;1.69323537;3.545545915;243;44854;11:48:01.000
13.98943501;52.91586831;48.02199936;44.63829905;38.64919525;43.65862478;60.61963902;;59.11441649;1.69242035;3.791408693;244;44854;11:48:02.000
13.98942165;52.91584498;48.40599823;45.60210415;44.33514209;51.09115324;73.15036106;;68.15905104;1.694118591;3.715000926;245;44854;11:48:03.000
13.9894083;52.91582336;48.80899811;50.19391109;53.03470992;65.86830378;83.4071271;;70.86834691;1.682315596;3.351632816;246;44854;11:48:04.000
13.98939667;52.91580003;49.21699905;58.02982401;62.73358592;70.6939533;88.20674572;;72.49848828;1.654935612;2.85187081;247;44854;11:48:05.000
13.98938332;52.9157767;49.64199829;65.89324783;69.08488773;77.93883451;90.93867057;;71.41210024;1.632894173;2.478090284;248;44854;11:48:06.000
13.98937003;52.91575502;50.02099991;70.90516528;71.87858336;75.51574947;92.52109491;;71.7449868;1.608737016;2.268857296;249;44854;11:48:07.000
13.98935668;52.91573168;50.39099884;73.76326226;71.84209373;75.13128942;101.0065431;;68.1570662;1.585233919;2.149083257;250;44854;11:48:08.000
13.98934002;52.91571;50.74200058;74.40659902;69.76180657;84.20881053;131.8452878;;77.9839508;1.586508233;2.132214419;251;44854;11:48:09.000
13.98932336;52.91568832;51.05899811;72.97060323;69.28594126;92.33102523;174.6268822;;87.49784912;1.597299011;2.188962323;252;44854;11:48:10.000
13.98930499;52.91566334;51.38499832;71.01127706;73.69554358;120.5068853;234.0250421;;114.0274939;1.609155589;2.2660564;253;44854;11:48:11.000
13.98928502;52.91563835;51.71699905;72.72038597;79.14592734;146.2478213;332.4156259;;136.7679813;1.629683405;2.241026891;254;44854;11:48:12.000
13.989265;52.9156133;52.00400162;75.77643483;85.62308816;197.088658;366.8164711;;163.7163998;1.652925577;2.181318744;255;44854;11:48:13.000
13.98924497;52.91558832;52.26200104;80.82968084;96.85422334;215.405182;356.8757607;;177.724187;1.675972799;2.073462102;256;44854;11:48:14.000
13.98922666;52.91556333;52.45700073;85.78015451;96.41009082;195.9605886;344.2707138;;192.6232166;1.687537404;1.967281842;257;44854;11:48:15.000
13.9892067;52.91553834;52.65100098;90.97579738;89.87152674;206.5175389;312.0810159;;190.7756696;1.682971801;1.849911569;258;44854;11:48:16.000
13.98918165;52.91551832;52.77399826;91.59454703;85.79197937;186.6547009;241.8217031;;194.4137549;1.679444507;1.833563854;259;44854;11:48:17.000
13.98915335;52.91550331;52.85800171;92.21834121;83.39664016;155.5359988;266.0429595;;189.8371764;1.6741427;1.815411856;260;44854;11:48:18.000
13.98912334;52.91549664;52.85599899;94.26020682;76.546755;163.9697529;338.9980854;;187.409573;1.660417408;1.761525318;261;44854;11:48:19.000
13.98909664;52.91549664;52.83100128;100.6790848;94.68253015;214.3444561;363.2894867;;181.7081695;1.663988008;1.652764336;262;44854;11:48:20.000
13.98907331;52.91550166;52.7820015;116.1376393;114.0376016;234.7827082;354.5321422;;165.1629635;1.678961918;1.445665616;263;44854;11:48:21.000
13.989055;52.91550833;52.72900009;138.9913063;126.7909753;231.470148;326.6719927;;136.639629;1.671900858;1.202881607;264;44854;11:48:22.000
13.98903999;52.91551666;52.71500015;166.6371631;132.9594061;223.6174132;251.9033108;;110.5696134;1.64351094;0.986281157;265;44854;11:48:23.000
13.98902664;52.91553001;52.63499832;191.1566747;135.5897453;166.5576476;148.7368495;;86.08094356;1.614613679;0.844654617;266;44854;11:48:24.000
13.98901831;52.91554502;52.5890007;212.4114271;115.5139846;112.3770692;83.93442556;;62.38574977;1.578989425;0.743363691;267;44854;11:48:25.000
13.98901666;52.91556002;52.50899887;217.9643333;96.69252538;77.76631268;56.81198844;;49.67130432;1.549746897;0.711009399;268;44854;11:48:26.000
13.98902003;52.91557503;52.36999893;212.1118147;81.32882671;57.99257162;46.96550014;;45.45858948;1.54483;0.728309266;269;44854;11:48:27.000
13.98903001;52.91559169;52.21699905;195.1906891;69.73586414;53.729399;44.66890069;;42.61921493;1.54651054;0.792307536;270;44854;11:48:28.000
13.98904165;52.91561;52.04800034;172.51873;59.67020083;48.08444484;43.70528076;;40.50098677;1.549995079;0.898450318;271;44854;11:48:29.000
13.98904998;52.91562831;51.85100174;143.5963498;55.62554487;46.23593039;46.77090344;;40.78322078;1.55697377;1.084271134;272;44854;11:48:30.000
13.9890583;52.91564833;51.61899948;118.8234773;51.56371798;48.3249528;44.43748974;;43.25598553;1.556476916;1.30990689;273;44854;11:48:31.000
13.9890667;52.91567001;51.34899902;98.97381942;48.68823168;45.30723065;41.75588949;;44.71223562;1.551096448;1.56717853;274;44854;11:48:32.000
13.98907668;52.91569335;51.01800156;83.43361429;46.88348891;43.28452907;39.44300308;;47.41660718;1.560981884;1.87092684;275;44854;11:48:33.000
13.98908501;52.91571668;50.68999863;74.26023997;46.64330949;41.69017812;39.32910067;;50.55269491;1.574734316;2.120561847;276;44854;11:48:34.000
13.98909499;52.91574167;50.26800156;70.50997676;47.05610538;41.987355;37.89316006;;53.76220039;1.580697607;2.241807018;277;44854;11:48:35.000
13.98910332;52.91576665;49.82699966;69.14828746;47.6259994;41.411576;44.21813396;;53.75038728;1.58634528;2.294120849;278;44854;11:48:36.000
13.98911165;52.91578999;49.34400177;68.62751292;49.48854289;47.05990673;52.42250085;;55.33558129;1.590519564;2.31761213;279;44854;11:48:37.000
13.98912169;52.91581669;48.85599899;70.71856431;53.13170149;55.62449097;62.99442377;;56.94038389;1.589753907;2.248000823;280;44854;11:48:38.000
13.98913002;52.91584168;48.35100174;74.00055612;60.24358043;60.69296832;76.62650934;;60.27054018;1.590422303;2.149203177;281;44854;11:48:39.000
13.98913835;52.91586501;47.88700104;78.71471698;70.62957944;74.03004525;94.9200829;;64.48024059;1.602118099;2.035347596;282;44854;11:48:40.000
13.98914833;52.91588834;47.4070015;85.17967072;85.09734537;93.72243268;110.5359008;;71.11005856;1.615069496;1.89607389;283;44854;11:48:41.000
13.98915666;52.91591167;46.95800018;94.47533897;99.87482669;110.5098751;126.2442205;;77.68244902;1.623546153;1.71848672;284;44854;11:48:42.000
13.98916499;52.91593501;46.5359993;103.7312268;113.3024518;123.6652539;142.7143487;;83.1748409;1.629334138;1.57072676;285;44854;11:48:43.000
13.98917497;52.91596165;46.09199905;113.0774607;124.3006985;127.3688125;160.1813906;;86.42337325;1.626163396;1.438096846;286;44854;11:48:44.000
13.98918502;52.91598498;45.7159996;122.8493906;134.2328849;146.771449;174.6124648;;88.68159848;1.608087311;1.308990874;287;44854;11:48:45.000
13.98919665;52.91601003;45.31800079;134.9538582;143.6342754;154.1892033;189.5301637;;90.62774825;1.582593176;1.172692057;288;44854;11:48:46.000
13.98921;52.91603502;45.0019989;149.340676;154.3977473;178.7395963;204.4526213;;91.92891173;1.557432764;1.042872448;289;44854;11:48:47.000
13.98922164;52.91605835;44.73099899;168.0052165;169.8858108;188.6482281;215.2667595;;97.4504928;1.527068298;0.908941002;290;44854;11:48:48.000
13.98923168;52.91608499;44.5019989;191.9846742;189.9037705;203.6933546;225.8940046;;102.3575951;1.508549995;0.785765844;291;44854;11:48:49.000
13.98924332;52.91610998;44.30599976;221.448699;210.6155999;223.70439;229.7279136;;104.8063198;1.516424052;0.684774423;292;44854;11:48:50.000
13.98925502;52.91613503;44.14599991;251.4842941;226.8961458;223.7726282;226.9001063;;104.8035945;1.528518961;0.607798975;293;44854;11:48:51.000
13.98926665;52.91616001;44.00600052;276.1461626;237.9008611;224.0007999;217.197873;;104.207192;1.536813847;0.556521891;294;44854;11:48:52.000
13.98927835;52.916185;43.93199921;292.2300464;235.3120804;213.29819;205.3575377;;98.27199429;1.559938667;0.533805023;295;44854;11:48:53.000
13.98928998;52.91620998;43.87900162;294.1662585;225.2539517;190.7274495;182.0235596;;91.82302553;1.582403197;0.537928179;296;44854;11:48:54.000
13.98930334;52.91623497;43.86299896;286.619816;206.5253102;171.9354247;161.5575772;;87.47428818;1.585618176;0.553213033;297;44854;11:48:55.000
13.98931669;52.91626333;43.87400055;268.1472759;184.3526417;161.7082245;146.6866062;;85.81606655;1.592898956;0.594038836;298;44854;11:48:56.000
13.98932997;52.91629168;43.87799835;246.2368109;162.2921262;131.2175069;139.0117056;;83.75062023;1.598025348;0.648979063;299;44854;11:48:57.000
13.98934167;52.91631832;43.85599899;224.9064977;147.0087625;128.6213018;135.943975;;81.78198566;1.589154104;0.706584345;300;44854;11:48:58.000
13.98935502;52.91634668;43.82400131;207.9099538;132.2753653;122.5474055;141.5883428;;83.08218601;1.581189719;0.760516603;301;44854;11:48:59.000
13.98936831;52.91637332;43.76900101;188.8852908;125.1640801;119.0296557;151.3548053;;84.91033272;1.578260931;0.835565821;302;44854;11:49:00.000
13.98938001;52.91640002;43.6969986;176.5594395;124.5006036;137.3303361;159.9457409;;84.12369418;1.570756068;0.889647177;303;44854;11:49:01.000
13.98939336;52.91642666;43.60300064;168.410811;125.1514512;141.5886873;162.9250851;;83.2452054;1.567316491;0.930650759;304;44854;11:49:02.000
13.98940665;52.91645165;43.47700119;159.4855605;128.1831548;140.5194075;163.4908005;;84.05136167;1.570253914;0.984574346;305;44854;11:49:03.000
13.98942;52.9164767;43.31700134;153.4944451;134.5272911;149.2780364;163.626136;;80.02000202;1.567793103;1.021400548;306;44854;11:49:04.000
13.98943501;52.91650333;43.13299942;153.9596261;139.8614236;144.0730452;155.843848;;73.59325524;1.559208779;1.012738741;307;44854;11:49:05.000
13.98945166;52.91652667;42.89599991;157.6771255;143.7577224;140.228661;142.634546;;70.86220096;1.553998125;0.985557113;308;44854;11:49:06.000
13.98946501;52.91655165;42.63899994;162.7268164;144.2848803;130.0230224;129.6096368;;67.83039282;1.557991085;0.957427374;309;44854;11:49:07.000
13.989475;52.91657499;42.40000153;168.2418131;141.0410279;125.8968088;110.8258487;;62.29020972;1.549290989;0.920871548;310;44854;11:49:08.000
13.98948498;52.91659501;42.16899872;169.2361304;131.6454843;108.5155022;88.7255278;;59.24044954;1.540684038;0.910375364;311;44854;11:49:09.000
13.98949331;52.91661498;41.9659996;163.1413642;115.965856;85.52156803;72.37939111;;59.67393722;1.550501218;0.950403489;312;44854;11:49:10.000
13.98949833;52.91663666;41.76900101;147.0403624;96.48015493;77.38725786;62.53348378;;57.83952786;1.566997252;1.065691914;313;44854;11:49:11.000
13.98949668;52.91665669;41.52099991;127.2562717;85.7245766;71.41622501;60.90458992;;59.12776285;1.587222943;1.247265005;314;44854;11:49:12.000
